order_id,customer_id,order_date,ship_state,payment_method,device,coupon_applied,order_status,order_value
O000306,C00209,2025-01-12 00:50:37,Telangana,UPI,Android,0,delivered,1565.92
O000307,C00958,2025-06-15 12:25:41,Telangana,COD,Android,0,returned,4476.08
O000308,C00205,2025-01-30 14:16:31,Jharkhand,UPI,Android,0,delivered,1244.87
O000309,C00625,2024-10-23 16:55:52,Delhi,Card,Android,0,delivered,1567.49
O000310,C01714,2025-07-18 19:01:47,Punjab,UPI,Web,0,delivered,5374.08
O000311,C01997,2025-04-14 17:21:13,Telangana,UPI,iOS,0,returned,3309.7
O000312,C00721,2024-06-15 00:29:28,Chhattisgarh,UPI,Android,1,delivered,5578.47
O000313,C00636,2025-03-20 14:58:35,Assam,UPI,iOS,0,delivered,3277.3
O000314,C01039,2024-08-20 22:57:32,Uttar Pradesh,COD,Android,1,delivered,2555.89
O000315,C00858,2025-05-31 02:21:23,Madhya Pradesh,NetBanking,Android,0,returned,3408.17
O000316,C01452,2024-11-17 22:32:42,Delhi,UPI,Android,1,delivered,1597.21
O000317,C00476,2024-05-03 22:52:04,Haryana,UPI,Android,0,delivered,2451.95
O000318,C00298,2024-11-21 01:52:53,Jharkhand,NetBanking,Android,1,delivered,4752.84
O000319,C00557,2024-08-16 14:12:53,Uttar Pradesh,UPI,Web,1,delivered,3375.94
O000320,C01118,2025-07-17 08:32:25,Odisha,COD,Android,1,delivered,3424.64
O000321,C00107,2025-03-12 04:56:49,Maharashtra,UPI,iOS,0,cancelled,3099.17
O000322,C01443,2024-08-31 13:38:11,Maharashtra,UPI,Web,0,returned,2931.68
O000323,C01302,2025-05-23 20:38:00,Karnataka,UPI,iOS,1,delivered,3669.09
O000324,C00128,2025-01-21 01:04:14,Karnataka,UPI,Android,1,delivered,2903.77
O000325,C01994,2025-06-17 17:02:14,Karnataka,COD,Android,1,delivered,1931.97
O000326,C00459,2025-01-27 01:19:01,Assam,UPI,Android,0,delivered,3110.04
O000327,C00038,2025-06-10 04:45:30,Delhi,UPI,Android,0,delivered,5287.51
O000328,C01633,2025-07-12 00:58:46,Chhattisgarh,COD,Android,0,returned,3438.28
O000329,C00198,2025-05-26 08:54:19,Gujarat,Wallet,Android,0,delivered,7837.58
O000330,C01728,2024-06-15 18:43:59,Andhra Pradesh,COD,Android,0,delivered,3768.53
O000331,C00357,2024-05-24 13:46:54,West Bengal,UPI,Android,0,delivered,7868.15
O000332,C00007,2025-07-22 02:34:27,Bihar,UPI,iOS,0,delivered,1066.92
O000333,C01580,2024-04-30 03:35:14,Delhi,COD,Android,1,delivered,1088.62
O000334,C01356,2025-01-20 05:20:29,West Bengal,COD,Android,0,returned,1969.62
O000335,C00519,2024-10-01 01:34:35,Jharkhand,COD,Android,1,delivered,3923.44
O000336,C00194,2024-11-24 13:29:14,Bihar,UPI,Android,1,delivered,1991.04
O000337,C00316,2024-10-28 08:49:31,Uttar Pradesh,UPI,Android,1,cancelled,4399.36
O000338,C01025,2024-07-19 14:46:53,Bihar,Wallet,Android,0,delivered,2915.08
O000339,C01086,2024-07-02 08:51:19,Rajasthan,NetBanking,iOS,0,delivered,2250.72
O000340,C00343,2024-05-25 08:30:42,Delhi,UPI,iOS,0,delivered,4007.0
O000341,C00601,2025-03-22 11:28:25,Bihar,Card,Android,1,returned,6154.36
O000342,C01042,2024-09-22 10:08:29,Kerala,UPI,Android,0,delivered,9334.69
O000343,C00620,2024-04-23 13:43:38,Jharkhand,Card,Android,0,delivered,2739.37
O000344,C01671,2024-11-13 08:38:21,Chhattisgarh,COD,Android,0,delivered,3002.2
O000345,C01395,2024-04-21 21:33:07,Andhra Pradesh,COD,Android,0,delivered,3070.69
O000346,C00822,2025-02-03 05:38:53,Maharashtra,COD,iOS,0,delivered,3621.58
O000347,C01603,2024-11-13 11:25:18,Bihar,UPI,Android,0,delivered,4935.91
O000348,C01629,2025-06-18 16:11:13,Odisha,UPI,Android,0,delivered,854.07
O000349,C01674,2025-01-02 17:00:31,Rajasthan,COD,Android,0,delivered,5640.56
O000350,C01725,2025-05-17 19:35:55,West Bengal,UPI,Android,0,delivered,2168.19
O000351,C01595,2024-11-22 15:27:48,Delhi,COD,Web,0,cancelled,1757.29
O000352,C01723,2025-04-21 22:22:54,Chhattisgarh,COD,iOS,0,delivered,3679.18
O000353,C00235,2024-12-02 15:03:15,Odisha,UPI,Android,0,delivered,5658.05
O000354,C01093,2025-06-03 13:08:28,Delhi,COD,iOS,0,delivered,3853.16
O000355,C00447,2024-08-31 23:26:03,Tamil Nadu,UPI,Android,0,delivered,851.13
O000356,C00610,2024-06-23 12:36:10,Tamil Nadu,UPI,Android,0,returned,5220.36
O000357,C00008,2025-05-08 05:06:08,Bihar,COD,Android,0,delivered,3854.88
O000358,C00462,2024-03-19 16:55:21,Gujarat,COD,Android,0,delivered,3503.46
O000359,C01000,2024-07-01 19:09:16,Karnataka,UPI,Android,0,delivered,8350.85
O000360,C01335,2024-08-18 03:25:50,Andhra Pradesh,UPI,Android,0,delivered,3340.96
O000361,C00134,2024-03-27 14:05:37,Chhattisgarh,COD,Android,1,delivered,2792.88
O000362,C00385,2025-04-22 04:49:51,Telangana,UPI,Android,1,delivered,4720.77
O000363,C00056,2025-07-30 12:44:22,Jammu & Kashmir,Card,Android,1,returned,2155.49
O000364,C00993,2024-10-19 16:36:57,Assam,NetBanking,Android,0,delivered,2854.6
O000365,C01384,2024-12-28 14:08:24,Telangana,UPI,Android,1,delivered,5009.01
O000366,C01995,2024-01-13 20:17:19,West Bengal,NetBanking,Android,0,delivered,6204.9
O000367,C01138,2025-07-03 11:42:08,West Bengal,UPI,Android,1,delivered,3741.18
O000368,C01112,2024-11-02 11:52:06,Jharkhand,COD,iOS,0,delivered,1620.38
O000369,C00138,2024-12-09 04:35:54,Jharkhand,UPI,Android,0,delivered,8769.22
O000370,C01132,2024-12-16 20:07:23,Uttar Pradesh,UPI,iOS,0,delivered,4360.34
O000371,C01524,2024-10-27 20:28:52,Punjab,NetBanking,Android,0,delivered,4753.43
O000372,C00535,2024-08-15 22:11:12,West Bengal,COD,Android,0,delivered,2229.96
O000373,C00144,2024-01-17 21:13:19,Rajasthan,COD,Android,1,delivered,2402.03
O000374,C00869,2025-04-26 11:33:43,Telangana,UPI,Android,1,delivered,2792.88
O000375,C00656,2024-03-17 10:31:56,Gujarat,Card,iOS,0,delivered,2292.57
O000376,C00056,2025-04-05 15:45:18,Jammu & Kashmir,UPI,Web,0,delivered,2240.67
O000377,C00620,2025-06-19 07:22:19,Jharkhand,UPI,iOS,1,delivered,3464.1
O000378,C01887,2024-10-14 22:05:52,Haryana,UPI,Android,1,delivered,9337.99
O000379,C01030,2024-03-27 20:32:48,Karnataka,Card,Android,1,delivered,4189.88
O000380,C00542,2024-05-09 16:52:30,Tamil Nadu,UPI,Android,0,delivered,692.22
O000381,C00447,2024-08-09 19:11:57,Tamil Nadu,UPI,Android,0,cancelled,9070.2
O000382,C01409,2024-10-21 01:07:35,Gujarat,COD,Android,1,delivered,5733.04
O000383,C01331,2024-10-21 16:04:03,Tamil Nadu,Wallet,Android,1,delivered,2188.33
O000384,C00874,2024-03-18 13:33:18,Karnataka,UPI,Android,0,delivered,2601.82
O000385,C01881,2024-02-18 22:26:27,Chhattisgarh,COD,Android,0,returned,4266.22
O000386,C00639,2025-07-23 20:35:21,Tamil Nadu,UPI,iOS,0,delivered,3116.38
O000387,C01326,2025-03-13 19:05:46,Tamil Nadu,COD,Android,0,delivered,3385.28
O000388,C01657,2024-03-23 10:52:17,Haryana,COD,Android,0,delivered,2736.56
O000389,C01429,2024-01-29 10:59:39,West Bengal,COD,Android,0,delivered,1228.73
O000390,C00611,2025-04-13 16:07:01,Jharkhand,COD,Android,0,delivered,4549.39
O000391,C01702,2024-11-26 10:56:15,Uttar Pradesh,UPI,Web,0,delivered,6191.22
O000392,C00837,2024-11-08 03:42:15,Bihar,NetBanking,Android,0,delivered,1108.39
O000393,C01855,2024-07-18 23:22:14,Rajasthan,COD,iOS,0,delivered,2639.11
O000394,C01777,2024-05-04 06:55:50,Haryana,UPI,Android,0,delivered,3877.13
O000395,C01586,2024-05-10 00:32:50,Uttar Pradesh,UPI,Android,0,returned,1829.67
O000396,C00780,2024-03-31 01:52:11,Assam,Wallet,iOS,0,delivered,1009.27
O000397,C00837,2024-09-13 20:11:21,Bihar,COD,Android,0,delivered,11495.81
O000398,C00510,2024-02-17 12:28:46,Uttar Pradesh,UPI,Android,0,delivered,2737.85
O000399,C01097,2024-12-08 20:17:39,West Bengal,Card,Android,1,delivered,670.33
O000400,C00812,2024-07-16 13:34:08,Gujarat,UPI,Web,0,cancelled,3491.74
O000401,C00564,2025-01-18 17:13:24,Haryana,COD,Android,0,delivered,2592.72
O000402,C00265,2024-03-20 22:39:32,Tamil Nadu,COD,Web,0,delivered,2248.27
O000403,C01251,2025-01-09 14:08:32,Gujarat,Card,iOS,1,delivered,4435.73
O000404,C01217,2025-06-18 07:03:46,Kerala,UPI,iOS,0,cancelled,2792.89
O000405,C01398,2024-08-26 12:45:13,Karnataka,COD,iOS,0,delivered,5743.28
O000406,C01775,2024-09-21 22:35:34,Punjab,COD,Android,0,delivered,4026.09
O000407,C00010,2025-05-08 15:15:42,Tamil Nadu,UPI,Android,1,delivered,14429.72
O000408,C00302,2024-02-17 17:13:36,Tamil Nadu,Card,Android,0,delivered,3647.38
O000409,C01383,2024-10-06 23:51:03,Uttar Pradesh,Wallet,Android,1,delivered,4697.36
O000410,C01764,2024-08-26 06:38:27,Telangana,Wallet,iOS,0,delivered,517.04
O000411,C01978,2024-02-04 18:18:00,West Bengal,Card,Web,1,delivered,4464.6
O000412,C00805,2025-04-12 01:04:58,Delhi,COD,Android,0,delivered,4147.98
O000413,C01076,2025-01-14 23:02:18,Tamil Nadu,COD,Android,0,delivered,4400.49
O000414,C01776,2024-05-11 17:08:05,Andhra Pradesh,UPI,Android,0,delivered,1756.45
O000415,C00099,2024-10-14 07:20:16,Andhra Pradesh,COD,Android,1,delivered,3988.48
O000416,C00593,2024-02-12 23:26:09,Jharkhand,COD,Android,1,delivered,1448.48
O000417,C01037,2025-07-11 19:56:50,West Bengal,COD,Android,1,delivered,3771.66
O000418,C01414,2024-07-27 22:16:38,Chhattisgarh,COD,Web,1,delivered,5117.56
O000419,C01978,2025-07-12 01:37:31,West Bengal,COD,Android,0,delivered,1149.36
O000420,C00357,2024-01-22 19:06:56,West Bengal,Card,Android,0,delivered,3347.84
O000421,C01664,2025-01-06 00:51:36,Tamil Nadu,COD,Android,1,delivered,5822.56
O000422,C01840,2025-04-26 07:58:09,West Bengal,UPI,Android,0,delivered,3173.79
O000423,C00928,2024-06-02 06:34:15,Chhattisgarh,COD,Android,0,delivered,2097.38
O000424,C00011,2024-06-08 23:56:26,Kerala,COD,Android,0,delivered,1724.7
O000425,C00081,2025-04-12 13:21:06,Kerala,UPI,Web,1,cancelled,3399.55
O000426,C01285,2024-10-29 00:14:16,Karnataka,Card,Android,0,delivered,1666.39
O000427,C00006,2025-02-05 12:09:42,Jammu & Kashmir,UPI,Android,1,delivered,1870.67
O000428,C01482,2024-03-23 02:35:26,Assam,COD,Android,0,delivered,5995.13
O000429,C00373,2024-02-17 11:32:25,Bihar,Card,Android,1,delivered,7630.76
O000430,C00481,2024-12-19 17:17:38,Telangana,COD,Android,0,delivered,3920.54
O000431,C00222,2024-05-22 00:48:14,Uttar Pradesh,COD,Android,0,returned,1369.17
O000432,C01941,2024-12-31 13:51:16,Uttar Pradesh,Card,Android,1,returned,3966.95
O000433,C01834,2024-04-15 11:59:16,Bihar,Wallet,iOS,0,delivered,1493.48
O000434,C01105,2025-06-21 05:24:09,Jammu & Kashmir,Card,Android,0,delivered,3411.71
O000435,C01947,2024-09-05 14:33:08,Telangana,COD,Android,0,delivered,1946.25
O000436,C00515,2024-11-08 02:25:31,Telangana,COD,Web,0,delivered,3115.09
O000437,C01084,2024-12-17 03:43:40,Karnataka,COD,Android,1,delivered,8187.24
O000438,C00221,2024-09-14 19:42:48,Madhya Pradesh,UPI,Android,0,delivered,373.36
O000439,C01986,2025-07-04 19:31:52,Kerala,Wallet,Android,0,delivered,7876.16
O000440,C00349,2025-06-25 05:11:22,Madhya Pradesh,Card,Android,1,delivered,410.26
O000441,C01585,2024-09-10 15:53:59,Jharkhand,COD,Android,0,cancelled,4674.99
O000442,C00228,2025-05-22 03:11:05,Madhya Pradesh,UPI,Android,0,delivered,2373.0
O000443,C00290,2025-05-10 12:27:35,Punjab,UPI,Android,0,returned,1579.9
O000444,C00293,2025-07-26 12:46:06,Maharashtra,UPI,Android,0,delivered,1460.28
O000445,C00810,2025-02-04 16:55:08,Haryana,COD,Android,0,cancelled,3563.96
O000446,C01217,2025-07-12 09:35:38,Kerala,UPI,Android,0,delivered,651.94
O000447,C00956,2025-02-09 11:30:15,Delhi,Card,iOS,0,delivered,11545.62
O000448,C01498,2025-06-17 00:44:33,Karnataka,Card,iOS,0,returned,1724.42
O000449,C01281,2024-10-23 00:42:30,Kerala,UPI,Android,0,delivered,1605.29
O000450,C01979,2025-02-18 02:00:56,Assam,Wallet,iOS,1,delivered,7045.03
O000451,C01530,2024-06-14 12:43:46,Maharashtra,COD,Android,0,delivered,7038.21
O000452,C00388,2025-02-03 13:24:36,Telangana,UPI,Android,0,delivered,4767.36
O000453,C00615,2025-03-17 08:14:48,Delhi,Card,Web,1,delivered,1148.65
O000454,C01422,2024-04-04 05:07:50,Jharkhand,UPI,Android,0,delivered,5865.74
O000455,C00366,2025-04-01 23:58:23,Jharkhand,NetBanking,Android,0,delivered,4309.48
O000456,C00658,2024-09-30 03:39:41,Gujarat,COD,Android,0,delivered,265.45
O000457,C00290,2024-11-03 02:04:33,Punjab,COD,Android,0,delivered,2053.26
O000458,C01793,2025-06-21 01:27:16,Gujarat,NetBanking,Android,0,delivered,6454.58
O000459,C01333,2024-03-07 20:00:20,Haryana,COD,Android,1,delivered,866.2
O000460,C01302,2025-05-17 16:34:16,Karnataka,NetBanking,iOS,0,delivered,539.86
O000461,C01488,2025-05-11 21:11:28,Bihar,COD,Android,0,delivered,3670.36
O000462,C00189,2024-05-31 05:39:15,Jammu & Kashmir,Card,Android,0,delivered,4966.31
O000463,C00918,2024-11-28 00:17:07,Chhattisgarh,COD,Android,0,delivered,5656.29
O000464,C01202,2025-05-04 21:21:52,Maharashtra,UPI,Web,1,returned,2356.52
O000465,C01552,2025-06-16 21:28:22,Tamil Nadu,COD,Android,0,delivered,3295.84
O000466,C00924,2025-03-22 10:46:57,Andhra Pradesh,COD,Android,0,delivered,4407.37
O000467,C00988,2024-09-08 19:24:28,Delhi,Wallet,Android,0,delivered,3851.17
O000468,C00375,2024-02-03 07:09:19,Andhra Pradesh,NetBanking,Android,0,delivered,6093.43
O000469,C01622,2024-11-10 03:19:04,Delhi,COD,Android,1,delivered,986.91
O000470,C00760,2025-05-08 16:13:48,Kerala,NetBanking,Android,0,delivered,9955.38
O000471,C01478,2025-05-11 01:07:08,Bihar,UPI,Android,0,delivered,1312.53
O000472,C00217,2025-07-11 00:36:29,Delhi,UPI,Android,1,delivered,4083.75
O000473,C01066,2025-07-21 23:48:16,Kerala,COD,Web,0,delivered,3920.07
O000474,C00194,2025-07-13 12:20:56,Bihar,COD,iOS,0,delivered,3943.53
O000475,C01351,2025-07-18 04:37:45,Telangana,UPI,Android,0,delivered,7663.16
O000476,C01397,2024-06-08 22:56:47,Andhra Pradesh,Wallet,Android,0,delivered,5684.11
O000477,C01489,2024-10-31 01:58:32,Maharashtra,COD,Android,0,delivered,3988.37
O000478,C00163,2025-02-28 13:50:07,Chhattisgarh,UPI,Android,0,delivered,5296.08
O000479,C00276,2025-04-24 20:59:10,Karnataka,COD,Android,0,returned,6929.11
O000480,C00364,2024-11-15 06:46:25,Tamil Nadu,UPI,Android,0,delivered,7562.16
O000481,C01666,2024-07-08 07:05:03,Gujarat,UPI,Android,0,delivered,1710.4
O000482,C00775,2025-01-24 18:03:53,Karnataka,Wallet,Android,0,delivered,2312.05
O000483,C00480,2024-11-22 12:54:48,Delhi,UPI,iOS,0,delivered,6025.94
O000484,C00689,2024-12-02 14:06:09,Assam,COD,Android,0,delivered,6956.73
O000485,C00460,2024-01-03 06:14:57,Jammu & Kashmir,COD,iOS,0,delivered,4285.56
O000486,C01289,2024-03-08 15:53:00,Haryana,Card,Android,0,delivered,656.31
O000487,C00539,2024-03-24 03:22:36,Bihar,COD,Android,0,delivered,4279.08
O000488,C00974,2024-02-29 04:55:08,Punjab,UPI,iOS,0,delivered,4599.08
O000489,C01410,2024-02-03 23:15:35,Maharashtra,Card,Web,0,returned,5845.16
O000490,C00085,2025-06-07 23:48:13,Chhattisgarh,COD,Android,0,cancelled,4105.7
O000491,C01732,2025-07-12 17:43:42,Jharkhand,UPI,Android,0,delivered,2517.18
O000492,C01340,2024-01-26 11:32:06,Karnataka,UPI,Web,0,delivered,3027.36
O000493,C00243,2024-12-20 19:45:34,Maharashtra,Card,Android,0,delivered,589.84
O000494,C01493,2024-10-23 10:04:38,Madhya Pradesh,COD,Web,0,cancelled,4817.16
O000495,C00880,2024-01-14 22:32:53,Uttar Pradesh,Card,Android,0,delivered,5520.39
O000496,C01366,2025-05-11 11:03:41,Tamil Nadu,UPI,Android,0,delivered,3108.81
O000497,C01201,2025-06-14 08:09:44,Kerala,COD,Android,0,delivered,6264.17
O000498,C01154,2024-06-21 00:07:45,Assam,UPI,Android,1,delivered,3694.19
O000499,C00657,2024-03-26 07:45:11,Jharkhand,COD,Android,0,delivered,2534.03
O000500,C01107,2024-09-17 08:51:06,West Bengal,NetBanking,Android,0,delivered,1097.04
O000501,C01384,2024-08-30 14:32:05,Telangana,UPI,Android,1,delivered,3497.1
O000502,C00088,2025-01-21 10:42:22,West Bengal,UPI,iOS,0,delivered,3300.36
O000503,C01556,2024-07-29 22:08:45,Chhattisgarh,COD,iOS,0,delivered,4627.94
O000504,C00742,2025-05-25 15:16:03,Telangana,UPI,iOS,0,delivered,6462.17
O000505,C01996,2025-03-22 01:39:17,Jammu & Kashmir,COD,Android,0,delivered,2305.93
O000506,C00985,2025-06-04 07:07:33,Delhi,UPI,Android,0,cancelled,4291.39
O000507,C01662,2025-03-27 17:42:42,Chhattisgarh,NetBanking,iOS,0,delivered,1859.66
O000508,C00471,2024-06-02 02:36:23,Jammu & Kashmir,UPI,iOS,0,delivered,2336.31
O000509,C01522,2024-11-30 15:29:08,West Bengal,NetBanking,Android,1,delivered,2318.89
O000510,C01531,2024-06-29 05:33:14,Gujarat,COD,Android,1,delivered,4351.88
O000511,C01378,2025-06-23 16:32:42,Kerala,UPI,Android,0,delivered,3654.05
O000512,C00416,2025-06-17 20:08:19,West Bengal,UPI,Android,0,delivered,5140.18
O000513,C01075,2024-03-27 08:37:01,Punjab,Card,Android,0,cancelled,6247.45
O000514,C01624,2024-02-24 04:17:03,Jammu & Kashmir,COD,iOS,0,delivered,4875.34
O000515,C00682,2025-01-03 16:37:16,Kerala,UPI,Android,1,delivered,2087.55
O000516,C01087,2025-03-02 22:51:13,Rajasthan,UPI,Android,1,delivered,3416.75
O000517,C01113,2024-10-14 14:56:48,Maharashtra,UPI,Android,0,delivered,3257.48
O000518,C01725,2025-01-26 00:00:25,West Bengal,COD,Android,1,delivered,1748.07
O000519,C01214,2024-12-18 21:20:26,West Bengal,COD,Android,0,delivered,7292.73
O000520,C00899,2025-04-23 16:53:54,Madhya Pradesh,COD,Android,0,delivered,2056.36
O000521,C00601,2024-12-30 01:28:27,Bihar,NetBanking,Android,0,delivered,2836.52
O000522,C01372,2024-10-18 22:25:00,Telangana,UPI,iOS,1,cancelled,5078.31
O000523,C01868,2024-05-16 05:57:54,Chhattisgarh,UPI,Android,0,delivered,2966.98
O000524,C01562,2025-02-23 21:51:01,Tamil Nadu,Wallet,Android,0,delivered,6345.06
O000525,C01200,2024-01-21 14:01:49,Kerala,COD,Android,0,delivered,3364.98
O000526,C01388,2024-11-30 13:19:21,Haryana,Card,Android,1,delivered,4049.75
O000527,C00776,2025-03-25 11:18:26,Jharkhand,Wallet,Android,0,cancelled,896.34
O000528,C00901,2024-09-13 05:37:45,Madhya Pradesh,UPI,Android,0,delivered,1828.96
O000529,C01931,2024-06-06 20:39:40,Rajasthan,COD,Android,0,delivered,2376.4
O000530,C01578,2024-03-31 04:20:44,Haryana,UPI,Android,0,delivered,2142.95
O000531,C00483,2024-12-10 18:30:17,Andhra Pradesh,COD,Android,0,delivered,3544.68
O000532,C01143,2024-09-04 17:11:20,Kerala,COD,Android,0,delivered,5326.08
O000533,C00169,2024-06-17 18:45:53,Haryana,COD,Android,1,delivered,1441.75
O000534,C01644,2024-02-04 07:00:25,Madhya Pradesh,UPI,Android,0,delivered,2111.54
O000535,C00147,2024-02-16 11:52:56,Telangana,NetBanking,Android,1,delivered,3500.09
O000536,C01712,2025-02-07 03:42:53,Assam,UPI,Android,1,delivered,1836.92
O000537,C01461,2024-12-19 20:04:14,West Bengal,UPI,iOS,0,delivered,2624.95
O000538,C00439,2024-09-17 11:37:22,Maharashtra,UPI,Android,0,delivered,10956.12
O000539,C00888,2025-05-13 16:32:02,Kerala,COD,Android,0,delivered,7248.9
O000540,C01213,2025-07-17 01:03:14,Uttar Pradesh,COD,Android,0,delivered,6519.17
O000541,C00160,2025-05-05 15:21:04,Assam,UPI,Android,1,delivered,1336.98
O000542,C00814,2024-03-23 01:38:01,Bihar,COD,Web,1,delivered,3036.6
O000543,C01884,2024-11-25 12:06:06,Madhya Pradesh,UPI,iOS,0,delivered,1709.13
O000544,C01956,2024-07-25 01:58:14,Gujarat,UPI,Android,0,delivered,3323.49
O000545,C00402,2024-08-18 11:05:48,Odisha,COD,iOS,0,delivered,4082.59
O000546,C00586,2024-07-06 01:21:10,Karnataka,UPI,Android,0,delivered,5877.93
O000547,C00864,2024-05-11 22:58:41,Andhra Pradesh,UPI,iOS,1,cancelled,3204.41
O000548,C01042,2024-01-10 06:47:49,Kerala,UPI,iOS,0,delivered,1571.16
O000549,C00140,2024-06-01 16:35:31,Telangana,UPI,Android,0,delivered,3828.18
O000550,C01139,2024-09-22 01:16:26,West Bengal,NetBanking,Android,0,delivered,2233.96
O000551,C00328,2025-06-22 12:59:27,Rajasthan,NetBanking,iOS,1,delivered,5615.19
O000552,C00225,2025-06-02 09:10:37,Rajasthan,NetBanking,Android,0,delivered,9786.83
O000553,C00558,2025-06-11 18:07:18,Bihar,UPI,Android,1,delivered,1669.52
O000554,C00439,2024-02-22 03:17:07,Maharashtra,Card,Android,1,returned,2547.07
O000555,C01574,2024-07-08 12:21:38,Bihar,COD,Android,0,delivered,9786.81
O000556,C01742,2024-12-29 15:17:58,Jammu & Kashmir,NetBanking,Android,0,returned,3994.33
O000557,C00386,2024-09-04 09:13:12,Jammu & Kashmir,Card,Android,0,delivered,484.8
O000558,C00521,2025-07-07 15:39:02,Gujarat,COD,iOS,0,delivered,401.86
O000559,C01277,2024-11-13 23:06:49,Bihar,UPI,Web,0,delivered,4588.35
O000560,C00620,2024-05-20 13:49:22,Jharkhand,COD,Android,0,delivered,7893.0
O000561,C01925,2024-08-03 14:08:20,Maharashtra,UPI,Android,0,delivered,4441.01
O000562,C01122,2024-05-12 23:50:19,Haryana,UPI,iOS,0,delivered,3543.14
O000563,C00787,2024-12-20 19:04:37,West Bengal,UPI,Android,0,delivered,2076.76
O000564,C01095,2025-07-28 14:30:28,Andhra Pradesh,COD,Android,0,delivered,4016.52
O000565,C00551,2024-03-02 10:20:38,Odisha,UPI,Android,0,delivered,3672.86
O000566,C01834,2024-09-17 05:27:20,Bihar,NetBanking,Android,0,delivered,2272.03
O000567,C01937,2025-04-18 21:27:06,Bihar,UPI,Web,0,delivered,7945.49
O000568,C00447,2024-03-28 08:49:55,Tamil Nadu,COD,Android,0,delivered,3926.81
O000569,C01114,2024-06-20 12:30:04,Haryana,UPI,Android,0,delivered,2300.76
O000570,C01454,2025-05-11 06:53:57,Kerala,NetBanking,Web,0,delivered,2467.76
O000571,C01243,2024-08-31 22:55:32,Jammu & Kashmir,COD,Android,0,delivered,643.3
O000572,C00107,2024-02-20 08:36:17,Maharashtra,UPI,Android,1,delivered,679.88
O000573,C01500,2025-02-04 01:08:32,Rajasthan,COD,Android,1,delivered,5897.6
O000574,C00916,2024-03-08 07:21:47,Madhya Pradesh,UPI,Android,0,delivered,2465.49
O000575,C01478,2024-07-20 22:03:23,Bihar,Wallet,Android,1,delivered,1621.36
O000576,C00904,2025-03-04 07:26:45,West Bengal,COD,Android,0,delivered,3501.47
O000577,C01632,2024-02-21 03:53:49,Odisha,UPI,Android,0,returned,1699.82
O000578,C01939,2024-03-02 18:48:38,Chhattisgarh,COD,Android,0,delivered,5191.68
O000579,C00544,2024-08-19 10:07:49,Tamil Nadu,UPI,iOS,1,delivered,4847.8
O000580,C01150,2024-02-22 07:14:33,Madhya Pradesh,COD,Android,0,cancelled,2348.87
O000581,C01171,2024-07-30 22:58:39,Chhattisgarh,COD,iOS,1,delivered,10504.94
O000582,C00280,2025-01-13 18:47:36,Jharkhand,COD,Android,0,delivered,2830.7
O000583,C00024,2024-06-19 15:08:32,Tamil Nadu,Card,Android,0,delivered,4314.24
O000584,C00952,2024-07-12 18:44:40,Madhya Pradesh,COD,Android,0,delivered,4531.2
O000585,C01745,2025-04-16 22:17:01,West Bengal,COD,Android,0,delivered,3965.44
O000586,C00120,2024-09-15 10:05:32,Kerala,NetBanking,Android,1,delivered,3776.0
