order_item_id,order_id,product_id,vendor_id,quantity,unit_price,discount_pct,item_status
497,O000159,P00281,V0089,2,992.82,0.0,delivered
498,O000159,P00623,V0081,1,644.19,0.09,delivered
499,O000160,P00289,V0142,1,230.5,0.29,cancelled
500,O000161,P00472,V0025,3,495.34,0.07,delivered
501,O000161,P00616,V0059,3,635.06,0.11,delivered
502,O000161,P00020,V0170,5,124.29,0.03,delivered
503,O000161,P00307,V0084,1,382.21,0.21,delivered
504,O000161,P00068,V0087,2,413.57,0.0,delivered
505,O000162,P00500,V0066,3,682.55,0.19,delivered
506,O000163,P00679,V0013,3,449.67,0.0,cancelled
507,O000163,P00678,V0047,3,553.56,0.19,cancelled
508,O000163,P00084,V0126,4,298.93,0.06,cancelled
509,O000163,P00076,V0036,3,428.73,0.0,cancelled
510,O000164,P00589,V0139,2,363.18,0.02,delivered
511,O000164,P00008,V0103,3,533.64,0.2,delivered
512,O000165,P00714,V0191,1,647.54,0.13,delivered
513,O000165,P00313,V0119,5,251.28,0.06,delivered
514,O000166,P00790,V0020,3,203.48,0.23,delivered
515,O000166,P00764,V0175,3,755.43,0.22,delivered
516,O000166,P00128,V0166,3,510.48,0.01,delivered
517,O000166,P00380,V0020,1,886.94,0.18,delivered
518,O000166,P00064,V0161,2,484.2,0.18,delivered
519,O000167,P00440,V0130,1,530.54,0.05,delivered
520,O000167,P00129,V0118,3,669.31,0.24,delivered
521,O000167,P00579,V0033,2,348.18,0.2,delivered
522,O000168,P00492,V0142,3,392.67,0.4,delivered
523,O000168,P00356,V0178,3,332.81,0.27,delivered
524,O000168,P00413,V0021,3,1007.26,0.15,delivered
525,O000169,P00072,V0183,2,770.69,0.22,returned
526,O000169,P00135,V0029,1,269.86,0.31,delivered
527,O000169,P00667,V0089,3,664.66,0.19,delivered
528,O000169,P00328,V0069,1,930.99,0.01,delivered
529,O000169,P00515,V0119,2,261.19,0.14,delivered
530,O000170,P00039,V0100,3,369.82,0.12,delivered
531,O000170,P00727,V0008,1,237.31,0.0,returned
532,O000170,P00160,V0136,2,1245.4,0.17,delivered
533,O000171,P00742,V0113,3,1150.83,0.04,delivered
534,O000171,P00576,V0155,1,812.06,0.12,delivered
535,O000171,P00646,V0098,2,569.35,0.12,delivered
536,O000171,P00104,V0088,1,394.86,0.09,delivered
537,O000172,P00674,V0104,2,252.46,0.06,returned
538,O000172,P00336,V0014,1,843.3,0.15,delivered
539,O000172,P00428,V0175,2,264.27,0.08,delivered
540,O000172,P00729,V0125,1,976.61,0.08,delivered
541,O000172,P00476,V0073,1,254.32,0.1,delivered
542,O000172,P00596,V0079,1,685.48,0.05,delivered
543,O000172,P00687,V0180,3,581.98,0.09,delivered
544,O000172,P00428,V0175,2,259.92,0.09,delivered
545,O000173,P00139,V0069,2,901.3,0.08,delivered
546,O000173,P00494,V0103,2,767.73,0.15,delivered
547,O000173,P00351,V0174,1,926.0,0.26,returned
548,O000173,P00151,V0106,1,133.03,0.05,delivered
549,O000174,P00401,V0186,1,382.81,0.0,delivered
550,O000174,P00489,V0163,1,332.34,0.1,delivered
551,O000175,P00041,V0068,3,887.07,0.03,delivered
552,O000176,P00140,V0117,1,523.88,0.19,returned
553,O000176,P00533,V0029,4,705.17,0.08,returned
554,O000176,P00403,V0189,1,484.64,0.11,returned
555,O000177,P00025,V0103,2,115.06,0.2,delivered
556,O000177,P00620,V0164,1,449.14,0.31,delivered
557,O000177,P00054,V0088,3,574.02,0.31,delivered
558,O000177,P00459,V0007,3,717.93,0.41,delivered
559,O000178,P00106,V0091,2,224.24,0.24,delivered
560,O000178,P00555,V0076,3,379.86,0.19,delivered
561,O000178,P00461,V0036,3,294.62,0.19,delivered
562,O000178,P00759,V0139,3,784.64,0.05,delivered
563,O000179,P00255,V0111,2,498.75,0.12,delivered
564,O000179,P00771,V0200,4,331.31,0.08,delivered
565,O000179,P00007,V0074,3,601.55,0.25,delivered
566,O000180,P00130,V0162,4,479.98,0.07,delivered
567,O000180,P00185,V0146,1,402.53,0.14,returned
568,O000181,P00545,V0075,1,790.8,0.1,delivered
569,O000182,P00341,V0090,1,505.46,0.02,delivered
570,O000182,P00094,V0146,3,247.67,0.05,delivered
571,O000182,P00234,V0025,2,446.59,0.1,delivered
572,O000183,P00622,V0142,1,416.76,0.2,delivered
573,O000183,P00181,V0017,2,175.59,0.03,delivered
574,O000183,P00034,V0100,3,798.65,0.18,delivered
575,O000184,P00003,V0189,3,918.51,0.01,returned
576,O000184,P00304,V0024,2,1006.01,0.11,returned
577,O000185,P00623,V0081,2,532.12,0.24,delivered
578,O000186,P00601,V0003,2,336.17,0.06,delivered
579,O000186,P00676,V0023,3,458.04,0.2,delivered
580,O000186,P00121,V0194,1,820.71,0.08,delivered
581,O000186,P00197,V0017,4,343.31,0.13,returned
582,O000187,P00692,V0044,3,886.4,0.25,cancelled
583,O000187,P00366,V0138,4,1213.37,0.05,cancelled
584,O000188,P00743,V0093,1,231.77,0.22,delivered
585,O000188,P00605,V0006,2,948.45,0.18,returned
586,O000189,P00163,V0136,2,252.45,0.16,delivered
587,O000189,P00431,V0100,2,288.93,0.13,delivered
588,O000189,P00484,V0108,2,425.89,0.0,delivered
589,O000190,P00700,V0092,1,590.19,0.15,delivered
590,O000191,P00763,V0008,3,1405.54,0.0,delivered
591,O000191,P00585,V0186,1,599.99,0.07,delivered
592,O000191,P00082,V0041,3,172.25,0.18,delivered
593,O000191,P00108,V0140,1,513.95,0.24,delivered
594,O000192,P00426,V0157,2,819.29,0.17,cancelled
595,O000192,P00740,V0094,1,888.78,0.13,cancelled
596,O000193,P00529,V0070,2,293.46,0.11,delivered
597,O000193,P00192,V0090,3,613.33,0.0,delivered
598,O000193,P00267,V0192,1,254.86,0.13,delivered
599,O000193,P00542,V0067,3,561.85,0.01,delivered
600,O000193,P00653,V0194,2,277.51,0.15,delivered
601,O000194,P00388,V0017,3,334.29,0.17,delivered
602,O000195,P00143,V0077,1,219.77,0.16,delivered
603,O000195,P00761,V0166,1,95.78,0.2,delivered
604,O000196,P00641,V0166,3,300.84,0.13,delivered
605,O000196,P00355,V0059,1,610.76,0.0,delivered
606,O000196,P00675,V0044,4,1004.9,0.13,delivered
607,O000196,P00614,V0116,2,496.07,0.11,delivered
608,O000197,P00736,V0182,1,514.58,0.13,delivered
609,O000197,P00017,V0055,1,1062.45,0.1,delivered
610,O000197,P00293,V0036,1,378.89,0.15,delivered
611,O000198,P00661,V0118,3,291.1,0.23,delivered
612,O000198,P00463,V0113,2,565.19,0.0,delivered
613,O000199,P00063,V0177,3,367.42,0.0,delivered
614,O000199,P00021,V0061,1,565.32,0.0,delivered
615,O000199,P00426,V0157,3,918.96,0.07,returned
616,O000200,P00657,V0010,2,644.92,0.08,delivered
617,O000200,P00335,V0015,2,172.12,0.28,delivered
618,O000200,P00670,V0020,3,458.04,0.04,delivered
619,O000200,P00185,V0146,3,361.49,0.23,delivered
620,O000200,P00296,V0020,2,445.47,0.01,delivered
621,O000200,P00299,V0062,2,447.86,0.12,delivered
622,O000201,P00566,V0175,2,932.08,0.02,delivered
623,O000201,P00171,V0014,2,895.04,0.01,delivered
624,O000201,P00240,V0080,3,872.65,0.01,delivered
625,O000201,P00250,V0126,2,402.85,0.16,delivered
626,O000202,P00413,V0021,2,936.54,0.21,delivered
627,O000202,P00474,V0033,2,1120.07,0.04,delivered
628,O000202,P00684,V0016,2,723.91,0.14,delivered
629,O000202,P00715,V0137,3,815.25,0.21,delivered
630,O000202,P00442,V0144,1,644.65,0.14,delivered
631,O000202,P00327,V0016,3,254.87,0.03,delivered
632,O000202,P00478,V0190,5,712.88,0.15,delivered
633,O000202,P00032,V0134,3,322.68,0.0,delivered
634,O000203,P00484,V0108,2,307.34,0.28,delivered
635,O000203,P00644,V0127,3,118.62,0.19,delivered
636,O000203,P00582,V0174,2,249.57,0.35,delivered
637,O000203,P00327,V0016,2,255.12,0.03,delivered
638,O000203,P00239,V0066,4,434.22,0.2,delivered
639,O000204,P00447,V0106,3,859.94,0.0,delivered
640,O000204,P00063,V0177,2,349.66,0.05,delivered
641,O000205,P00105,V0015,3,522.41,0.22,cancelled
642,O000205,P00248,V0127,3,1050.09,0.09,cancelled
643,O000206,P00051,V0102,2,1245.43,0.09,delivered
644,O000206,P00734,V0081,1,843.49,0.09,delivered
645,O000206,P00420,V0143,2,1393.93,0.0,delivered
646,O000207,P00645,V0169,1,683.84,0.15,cancelled
647,O000207,P00209,V0045,2,149.5,0.0,cancelled
648,O000208,P00161,V0174,2,507.6,0.23,delivered
649,O000208,P00340,V0121,1,740.69,0.16,delivered
650,O000209,P00615,V0140,1,873.97,0.08,returned
651,O000209,P00072,V0183,3,810.12,0.18,returned
652,O000209,P00500,V0066,2,671.91,0.2,returned
653,O000209,P00375,V0171,2,1241.63,0.0,returned
654,O000210,P00198,V0183,3,285.2,0.32,delivered
655,O000210,P00124,V0164,1,368.07,0.13,delivered
656,O000210,P00171,V0014,2,901.49,0.0,delivered
657,O000211,P00017,V0055,2,1093.28,0.08,returned
658,O000211,P00038,V0163,1,697.42,0.0,returned
659,O000212,P00552,V0049,2,141.6,0.29,delivered
660,O000212,P00754,V0089,3,384.47,0.03,returned
661,O000213,P00684,V0016,3,677.62,0.19,delivered
662,O000213,P00540,V0138,1,517.43,0.0,delivered
663,O000213,P00198,V0183,2,361.8,0.14,delivered
664,O000214,P00646,V0098,3,530.21,0.18,cancelled
665,O000214,P00792,V0130,3,281.99,0.17,cancelled
666,O000214,P00007,V0074,3,800.67,0.0,cancelled
667,O000214,P00189,V0169,2,171.44,0.25,cancelled
668,O000215,P00003,V0189,4,780.83,0.16,delivered
669,O000215,P00696,V0113,2,416.33,0.28,delivered
670,O000216,P00385,V0121,3,614.52,0.16,delivered
671,O000216,P00649,V0093,2,702.1,0.18,returned
672,O000216,P00128,V0166,3,410.38,0.2,delivered
673,O000216,P00240,V0080,1,766.65,0.13,delivered
674,O000216,P00556,V0150,2,738.99,0.19,delivered
675,O000216,P00572,V0105,4,1159.95,0.1,delivered
676,O000216,P00462,V0010,1,524.16,0.19,delivered
677,O000217,P00655,V0160,3,1103.92,0.19,returned
678,O000217,P00598,V0094,2,285.95,0.24,delivered
679,O000217,P00762,V0156,3,499.68,0.04,delivered
680,O000218,P00481,V0067,2,493.01,0.18,delivered
681,O000218,P00270,V0178,2,289.47,0.17,delivered
682,O000218,P00024,V0035,1,879.77,0.0,delivered
683,O000219,P00598,V0094,3,319.97,0.15,delivered
684,O000219,P00614,V0116,3,554.46,0.0,delivered
685,O000220,P00552,V0049,3,140.27,0.3,returned
686,O000220,P00190,V0079,1,285.07,0.1,returned
687,O000221,P00164,V0106,1,1270.22,0.0,delivered
688,O000221,P00598,V0094,2,375.45,0.0,delivered
689,O000221,P00731,V0053,2,747.14,0.22,delivered
690,O000222,P00174,V0108,1,741.87,0.0,delivered
691,O000223,P00358,V0026,2,370.67,0.19,delivered
692,O000223,P00794,V0036,2,809.48,0.17,delivered
693,O000223,P00404,V0190,3,611.19,0.27,delivered
694,O000224,P00307,V0084,2,436.03,0.1,delivered
695,O000224,P00522,V0036,2,96.55,0.06,delivered
696,O000224,P00137,V0054,2,266.41,0.13,delivered
697,O000224,P00538,V0144,1,323.43,0.12,delivered
698,O000224,P00061,V0033,3,333.75,0.14,delivered
699,O000225,P00281,V0089,2,868.83,0.12,delivered
700,O000225,P00737,V0147,3,309.11,0.17,delivered
701,O000225,P00029,V0148,1,360.54,0.12,delivered
702,O000225,P00100,V0134,4,924.6,0.22,delivered
703,O000225,P00158,V0183,4,262.35,0.23,delivered
704,O000226,P00630,V0072,1,283.44,0.0,delivered
705,O000227,P00738,V0067,4,800.88,0.1,delivered
706,O000227,P00607,V0042,2,310.18,0.04,delivered
707,O000227,P00773,V0053,3,935.2,0.2,delivered
708,O000228,P00067,V0028,3,582.49,0.09,returned
709,O000228,P00679,V0013,2,385.49,0.14,returned
710,O000229,P00426,V0157,3,822.64,0.17,delivered
711,O000229,P00199,V0053,2,784.29,0.2,delivered
712,O000229,P00208,V0194,3,194.44,0.12,delivered
713,O000230,P00220,V0164,2,279.77,0.16,delivered
714,O000230,P00361,V0047,3,401.43,0.04,delivered
715,O000230,P00374,V0086,1,478.65,0.18,returned
716,O000230,P00516,V0151,4,948.19,0.27,delivered
717,O000230,P00302,V0071,3,245.26,0.2,delivered
718,O000231,P00777,V0053,5,626.51,0.06,delivered
719,O000231,P00067,V0028,3,554.03,0.14,delivered
720,O000231,P00137,V0054,3,273.44,0.11,delivered
721,O000231,P00231,V0133,2,1054.81,0.16,delivered
722,O000232,P00134,V0086,1,485.33,0.06,delivered
723,O000232,P00425,V0069,2,449.73,0.0,delivered
724,O000232,P00129,V0118,1,875.11,0.0,delivered
725,O000232,P00062,V0073,2,501.22,0.24,delivered
726,O000233,P00637,V0057,1,1045.85,0.06,delivered
727,O000234,P00623,V0081,2,638.81,0.09,delivered
728,O000234,P00479,V0194,5,364.65,0.25,delivered
729,O000234,P00393,V0149,3,1027.94,0.2,delivered
730,O000234,P00178,V0091,1,1113.15,0.05,delivered
731,O000235,P00295,V0026,1,810.33,0.18,returned
732,O000235,P00580,V0002,4,1124.48,0.16,returned
733,O000235,P00719,V0072,4,435.31,0.27,returned
734,O000235,P00411,V0184,1,1223.87,0.01,returned
735,O000236,P00106,V0091,2,169.51,0.42,returned
736,O000236,P00744,V0146,2,640.1,0.03,returned
737,O000237,P00572,V0105,4,1071.15,0.16,returned
738,O000237,P00162,V0142,3,592.73,0.13,delivered
739,O000237,P00102,V0026,3,771.24,0.03,delivered
740,O000238,P00312,V0160,1,486.94,0.13,cancelled
741,O000239,P00280,V0195,2,165.53,0.13,delivered
742,O000239,P00190,V0079,2,275.32,0.13,delivered
743,O000239,P00709,V0057,1,914.43,0.2,delivered
744,O000239,P00271,V0103,4,685.7,0.03,delivered
745,O000239,P00405,V0129,5,447.63,0.05,delivered
746,O000239,P00239,V0066,4,544.61,0.0,delivered
747,O000240,P00678,V0047,5,532.29,0.22,delivered
748,O000240,P00133,V0174,4,513.06,0.01,delivered
749,O000240,P00258,V0089,2,273.94,0.13,delivered
750,O000240,P00214,V0068,3,1044.04,0.0,returned
751,O000241,P00365,V0133,1,185.71,0.09,delivered
752,O000242,P00662,V0097,1,809.78,0.1,delivered
753,O000242,P00104,V0088,2,420.51,0.03,delivered
754,O000242,P00630,V0072,1,243.61,0.14,delivered
755,O000243,P00669,V0004,3,1024.83,0.19,delivered
756,O000243,P00669,V0004,2,1145.05,0.09,delivered
757,O000243,P00154,V0103,3,167.52,0.09,delivered
758,O000243,P00157,V0160,1,311.46,0.1,delivered
759,O000243,P00543,V0164,2,272.59,0.12,delivered
760,O000244,P00188,V0070,3,405.81,0.1,cancelled
761,O000244,P00539,V0185,2,225.08,0.01,cancelled
762,O000244,P00002,V0069,4,996.07,0.0,cancelled
763,O000245,P00039,V0100,1,361.23,0.14,returned
764,O000245,P00244,V0103,3,818.74,0.11,delivered
765,O000245,P00377,V0019,2,392.59,0.27,delivered
766,O000246,P00182,V0197,3,526.77,0.13,delivered
767,O000246,P00063,V0177,2,318.32,0.13,delivered
768,O000246,P00743,V0093,2,230.64,0.23,returned
769,O000247,P00778,V0156,2,914.78,0.0,delivered
770,O000247,P00114,V0045,2,664.76,0.04,returned
771,O000247,P00087,V0094,1,112.76,0.06,delivered
772,O000247,P00186,V0026,1,673.19,0.0,delivered
773,O000248,P00462,V0010,2,550.15,0.15,delivered
774,O000248,P00633,V0028,3,699.39,0.05,delivered
775,O000249,P00520,V0079,2,428.81,0.06,returned
776,O000249,P00425,V0069,1,316.34,0.3,returned
777,O000249,P00509,V0096,3,343.27,0.0,returned
778,O000250,P00575,V0150,3,963.24,0.04,delivered
779,O000250,P00535,V0094,1,454.28,0.06,delivered
780,O000250,P00012,V0177,1,466.0,0.18,delivered
781,O000250,P00768,V0107,1,1295.92,0.0,delivered
782,O000251,P00697,V0051,3,417.45,0.18,returned
783,O000252,P00180,V0184,2,361.13,0.13,delivered
784,O000253,P00375,V0171,2,1244.16,0.0,delivered
785,O000253,P00574,V0131,1,502.47,0.15,delivered
786,O000253,P00329,V0053,3,941.42,0.23,delivered
787,O000254,P00036,V0051,2,1285.08,0.0,delivered
788,O000254,P00023,V0086,3,749.46,0.35,delivered
789,O000255,P00478,V0190,3,831.22,0.01,returned
790,O000255,P00753,V0088,3,302.22,0.07,returned
791,O000255,P00772,V0067,3,1268.64,0.11,returned
792,O000256,P00360,V0100,1,337.06,0.2,delivered
793,O000256,P00673,V0193,2,825.31,0.2,returned
794,O000256,P00057,V0018,5,1044.63,0.0,delivered
795,O000257,P00179,V0136,3,319.55,0.1,cancelled
796,O000257,P00339,V0005,2,529.22,0.2,cancelled
797,O000257,P00341,V0090,4,447.01,0.14,cancelled
798,O000258,P00187,V0037,2,78.48,0.33,delivered
799,O000258,P00684,V0016,2,837.04,0.0,returned
800,O000258,P00253,V0011,4,710.11,0.08,delivered
801,O000258,P00388,V0017,4,313.77,0.22,delivered
802,O000258,P00409,V0087,2,549.93,0.15,delivered
803,O000259,P00202,V0159,3,560.45,0.02,cancelled
804,O000259,P00397,V0107,2,370.3,0.15,cancelled
805,O000259,P00327,V0016,1,208.09,0.21,cancelled
806,O000260,P00029,V0148,2,381.03,0.07,returned
807,O000260,P00472,V0025,1,498.78,0.07,returned
808,O000261,P00271,V0103,3,642.93,0.09,delivered
809,O000261,P00012,V0177,2,514.67,0.1,delivered
810,O000261,P00743,V0093,1,242.36,0.19,delivered
811,O000261,P00352,V0098,2,155.82,0.22,delivered
812,O000262,P00347,V0053,2,464.0,0.0,delivered
813,O000262,P00362,V0005,2,983.78,0.11,delivered
814,O000262,P00554,V0125,1,1212.77,0.09,delivered
815,O000263,P00480,V0137,2,196.88,0.05,delivered
816,O000263,P00673,V0193,1,951.94,0.08,delivered
817,O000263,P00099,V0035,3,827.08,0.0,delivered
818,O000264,P00608,V0050,2,665.05,0.23,delivered
819,O000264,P00416,V0004,3,149.42,0.02,delivered
820,O000264,P00574,V0131,3,572.4,0.03,delivered
821,O000265,P00123,V0156,2,570.93,0.1,delivered
822,O000265,P00757,V0009,5,481.7,0.27,delivered
823,O000265,P00647,V0118,1,820.28,0.1,delivered
824,O000265,P00224,V0063,2,442.7,0.17,delivered
825,O000266,P00793,V0192,2,245.78,0.16,delivered
826,O000266,P00001,V0009,1,177.98,0.34,delivered
827,O000266,P00684,V0016,2,579.59,0.31,delivered
828,O000266,P00512,V0038,1,177.2,0.25,delivered
829,O000266,P00165,V0071,2,203.54,0.18,delivered
830,O000267,P00098,V0151,1,375.14,0.32,delivered
831,O000267,P00437,V0164,4,374.52,0.06,delivered
832,O000267,P00594,V0129,1,799.03,0.26,delivered
833,O000267,P00407,V0062,2,534.56,0.29,returned
834,O000268,P00562,V0157,1,1012.86,0.09,delivered
835,O000269,P00066,V0196,1,841.19,0.11,delivered
836,O000269,P00499,V0147,1,106.33,0.03,delivered
837,O000269,P00214,V0068,3,1003.79,0.04,delivered
838,O000269,P00282,V0089,1,274.83,0.16,returned
839,O000269,P00020,V0170,1,88.25,0.31,delivered
840,O000270,P00053,V0135,2,309.84,0.11,delivered
841,O000270,P00207,V0080,2,132.08,0.28,delivered
842,O000270,P00483,V0093,2,126.55,0.07,delivered
843,O000271,P00192,V0090,3,613.33,0.0,delivered
844,O000271,P00061,V0033,1,387.74,0.0,delivered
845,O000271,P00519,V0110,3,531.61,0.0,returned
846,O000272,P00703,V0169,2,137.34,0.24,delivered
847,O000272,P00220,V0164,2,278.7,0.16,delivered
848,O000272,P00156,V0200,4,945.46,0.0,delivered
849,O000272,P00023,V0086,2,1010.64,0.12,delivered
850,O000273,P00182,V0197,1,485.78,0.2,delivered
851,O000273,P00275,V0164,4,478.28,0.09,delivered
852,O000274,P00169,V0111,2,434.68,0.14,delivered
853,O000275,P00007,V0074,1,698.86,0.13,delivered
854,O000275,P00023,V0086,2,938.57,0.18,delivered
855,O000275,P00423,V0180,4,510.32,0.14,delivered
856,O000276,P00388,V0017,1,402.33,0.0,cancelled
857,O000277,P00685,V0119,1,147.04,0.0,cancelled
858,O000277,P00303,V0090,1,177.05,0.17,cancelled
859,O000277,P00199,V0053,2,860.45,0.12,cancelled
860,O000277,P00586,V0135,2,216.33,0.0,cancelled
861,O000277,P00372,V0158,4,941.6,0.18,cancelled
862,O000278,P00193,V0041,2,606.22,0.25,delivered
863,O000278,P00205,V0158,4,1084.43,0.24,delivered
864,O000279,P00183,V0012,1,791.56,0.08,delivered
865,O000279,P00580,V0002,2,1341.38,0.0,delivered
866,O000279,P00618,V0172,2,869.5,0.11,delivered
867,O000280,P00441,V0157,1,1178.13,0.01,delivered
868,O000281,P00354,V0143,1,544.27,0.24,delivered
869,O000281,P00305,V0140,5,172.46,0.11,returned
870,O000281,P00366,V0138,1,1087.62,0.15,delivered
871,O000281,P00455,V0152,1,173.98,0.12,delivered
872,O000282,P00757,V0009,2,657.18,0.0,delivered
873,O000282,P00143,V0077,3,233.64,0.11,returned
874,O000282,P00784,V0086,2,285.04,0.23,returned
875,O000283,P00495,V0199,3,542.77,0.18,cancelled
876,O000283,P00158,V0183,2,268.2,0.21,cancelled
877,O000283,P00221,V0068,2,787.9,0.1,cancelled
878,O000283,P00508,V0152,2,1028.98,0.15,cancelled
879,O000284,P00415,V0182,3,545.83,0.26,delivered
880,O000284,P00263,V0036,1,261.54,0.27,delivered
881,O000284,P00774,V0082,1,474.44,0.05,delivered
882,O000284,P00448,V0132,3,690.69,0.19,returned
883,O000285,P00325,V0070,1,249.44,0.24,delivered
884,O000285,P00444,V0111,2,402.34,0.14,delivered
885,O000285,P00746,V0049,5,650.97,0.3,delivered
886,O000285,P00109,V0133,2,851.6,0.14,delivered
887,O000285,P00041,V0068,2,836.67,0.08,delivered
888,O000285,P00062,V0073,2,561.45,0.14,delivered
889,O000285,P00207,V0080,1,148.18,0.19,delivered
890,O000285,P00781,V0143,1,316.66,0.1,returned
891,O000285,P00645,V0169,2,806.32,0.0,returned
892,O000286,P00086,V0112,2,523.6,0.21,delivered
893,O000286,P00098,V0151,3,527.23,0.05,delivered
894,O000286,P00051,V0102,1,1374.2,0.0,delivered
895,O000287,P00713,V0106,3,174.96,0.25,delivered
896,O000287,P00463,V0113,1,493.34,0.13,delivered
897,O000287,P00109,V0133,1,967.43,0.02,delivered
898,O000287,P00753,V0088,2,307.21,0.05,delivered
899,O000287,P00198,V0183,1,377.75,0.1,delivered
900,O000288,P00455,V0152,1,186.22,0.06,delivered
901,O000289,P00710,V0182,1,673.83,0.24,cancelled
902,O000290,P00269,V0068,1,373.03,0.13,delivered
903,O000290,P00763,V0008,2,1382.23,0.02,delivered
904,O000291,P00443,V0163,2,124.95,0.14,delivered
905,O000291,P00549,V0009,3,1093.81,0.12,delivered
906,O000291,P00484,V0108,2,320.98,0.25,delivered
907,O000292,P00703,V0169,3,164.52,0.08,delivered
908,O000292,P00511,V0070,1,465.77,0.05,delivered
909,O000293,P00202,V0159,2,569.62,0.0,delivered
910,O000293,P00388,V0017,3,345.0,0.14,delivered
911,O000293,P00486,V0168,1,430.72,0.0,delivered
912,O000293,P00092,V0198,2,201.25,0.16,delivered
913,O000293,P00299,V0062,1,477.98,0.06,delivered
914,O000294,P00727,V0008,1,230.32,0.03,delivered
915,O000294,P00629,V0105,2,571.18,0.05,delivered
916,O000294,P00759,V0139,3,822.26,0.0,delivered
917,O000295,P00041,V0068,1,911.24,0.0,delivered
918,O000295,P00169,V0111,3,386.58,0.23,delivered
919,O000295,P00466,V0134,1,961.39,0.06,delivered
920,O000295,P00600,V0083,2,499.54,0.0,delivered
921,O000295,P00415,V0182,2,624.35,0.16,delivered
922,O000295,P00259,V0131,1,210.61,0.06,delivered
923,O000296,P00661,V0118,3,376.67,0.0,delivered
924,O000296,P00789,V0176,2,223.94,0.1,delivered
925,O000296,P00502,V0193,2,428.42,0.22,delivered
926,O000296,P00335,V0015,2,216.59,0.09,delivered
