order_id,review_date,rating
O010950,2025-05-19,4.0
O010951,2024-11-01,5.0
O010954,2024-05-17,4.0
O010956,2025-08-09,3.0
O010958,2024-03-16,4.0
O010959,2025-03-05,4.0
O010963,2025-05-26,4.0
O010964,2024-06-01,5.0
O010967,2024-03-13,4.0
O010970,2024-06-16,4.0
O010971,2025-06-06,4.0
O010972,2024-02-06,3.0
O010974,2024-05-21,4.0
O010976,2025-05-25,4.0
O010977,2024-10-02,5.0
O010980,2025-06-10,4.0
O010995,2024-05-17,4.0
O010996,2025-06-25,5.0
O011000,2025-04-23,4.0
O011004,2024-05-19,4.0
O011007,2025-05-14,5.0
O011012,2025-08-08,4.0
O011018,2024-08-30,4.0
O011019,2024-01-18,5.0
O011021,2025-01-01,5.0
O011028,2024-05-28,3.0
O011030,2024-05-19,3.0
O011034,2024-07-06,4.0
O011040,2024-01-26,5.0
O011042,2024-10-03,4.0
O011045,2025-02-23,3.0
O011046,2025-05-01,4.0
O011049,2024-01-17,4.0
O011050,2024-08-02,3.0
O011052,2025-05-27,5.0
O011056,2024-04-15,4.0
O011060,2024-05-08,3.0
O011062,2024-09-01,4.0
O011069,2025-06-08,4.0
O011070,2024-12-10,5.0
O011072,2025-01-02,5.0
O011075,2024-04-21,4.0
O011077,2025-07-06,5.0
O011078,2024-11-17,4.0
O011080,2024-02-17,5.0
O011082,2025-02-03,5.0
O011087,2025-02-27,5.0
O011091,2024-03-06,4.0
O011094,2025-05-31,5.0
O011097,2024-06-08,5.0
O011099,2024-01-13,4.0
O011102,2025-03-05,3.0
O011105,2024-03-04,4.0
O011109,2024-07-30,4.0
O011111,2025-07-08,4.0
O011115,2024-08-11,4.0
O011118,2025-01-22,5.0
O011119,2024-06-08,4.0
O011123,2025-03-25,5.0
O011125,2024-07-10,3.0
O011129,2024-08-26,4.0
O011130,2024-08-15,4.0
O011131,2024-10-27,4.0
O011132,2024-02-09,2.0
O011138,2025-05-17,3.0
O011144,2025-06-07,4.0
O011148,2024-12-14,4.0
O011150,2024-08-23,4.0
O011151,2025-04-10,4.0
O011152,2024-07-16,4.0
O011153,2024-05-25,4.0
O011154,2024-11-06,5.0
O011156,2024-09-24,3.0
O011157,2025-03-29,4.0
O011158,2024-09-08,4.0
O011159,2024-10-04,2.0
O011160,2024-05-21,4.0
O011163,2025-05-18,3.0
O011165,2024-01-19,3.0
O011166,2024-04-14,4.0
O011167,2025-06-08,3.0
O011174,2024-11-05,4.0
O011178,2025-04-30,4.0
O011180,2025-03-18,3.0
O011184,2025-05-26,4.0
O011189,2024-10-28,5.0
O011198,2025-02-13,4.0
O011199,2024-05-21,3.0
O011203,2024-06-15,3.0
O011206,2025-05-21,4.0
O011207,2024-08-29,5.0
O011210,2025-02-13,5.0
O011212,2024-08-14,3.0
O011214,2024-05-11,4.0
O011215,2025-06-17,4.0
O011218,2024-11-09,4.0
O011219,2024-05-27,5.0
O011221,2024-09-02,4.0
O011223,2025-04-07,4.0
O011224,2024-05-23,3.0
O011225,2025-02-11,5.0
O011233,2025-02-11,4.0
O011236,2025-05-31,5.0
O011237,2024-07-13,4.0
O011240,2025-01-25,4.0
O011241,2025-05-12,3.0
O011242,2025-07-01,5.0
O011246,2024-12-31,4.0
O011248,2024-11-17,4.0
O011249,2024-05-12,3.0
O011255,2025-03-15,5.0
O011257,2025-07-13,3.0
O011258,2024-07-13,4.0
O011259,2025-02-17,4.0
O011260,2024-03-20,4.0
O011261,2024-10-17,5.0
O011263,2025-03-03,4.0
O011264,2024-12-16,3.0
O011267,2024-04-20,3.0
O011274,2024-10-13,5.0
O011276,2024-01-28,3.0
O011278,2024-01-21,3.0
O011279,2025-01-26,3.0
O011281,2024-06-06,4.0
O011282,2024-11-24,3.0
O011284,2024-02-26,3.0
O011286,2025-06-14,5.0
O011287,2025-04-30,4.0
O011289,2024-09-15,5.0
O011291,2025-01-07,3.0
O011293,2025-02-26,4.0
O011301,2024-09-01,3.0
O011302,2024-01-31,4.0
O011304,2024-05-31,3.0
O011309,2024-01-16,5.0
O011310,2024-11-24,4.0
O011311,2024-11-02,3.0
O011312,2025-02-19,4.0
O011313,2024-12-29,4.0
O011314,2024-02-01,3.0
O011316,2024-11-18,3.0
O011317,2024-05-29,4.0
O011318,2024-03-24,4.0
O011323,2024-06-20,4.0
O011325,2025-04-19,4.0
O011327,2024-02-18,3.0
O011331,2024-09-08,4.0
O011332,2025-04-01,4.0
O011333,2024-03-14,4.0
O011337,2025-02-24,4.0
O011340,2024-05-26,4.0
O011342,2024-06-19,5.0
O011350,2024-04-16,5.0
O011353,2024-04-16,4.0
O011354,2024-11-26,3.0
O011355,2024-07-05,4.0
O011357,2025-07-19,4.0
O011362,2024-01-21,4.0
O011364,2025-03-23,3.0
O011365,2024-12-25,4.0
O011366,2024-07-31,3.0
O011370,2024-06-27,3.0
O011371,2024-07-22,4.0
O011374,2025-06-10,2.0
O011377,2025-06-14,4.0
O011380,2025-01-05,4.0
O011381,2024-11-24,4.0
O011384,2025-02-05,4.0
O011385,2025-06-07,5.0
O011386,2024-11-07,5.0
O011388,2024-11-05,5.0
O011396,2024-05-22,3.0
O011398,2024-02-18,4.0
O011400,2025-08-08,5.0
O011403,2025-07-04,5.0
O011410,2025-05-30,4.0
O011411,2025-03-16,4.0
O011419,2025-02-07,2.0
O011421,2024-10-12,4.0
O011422,2024-05-03,4.0
O011424,2025-07-02,4.0
O011425,2025-02-15,3.0
O011426,2025-04-26,4.0
O011428,2024-03-21,5.0
O011431,2024-12-31,4.0
O011435,2024-11-09,3.0
O011437,2025-03-21,3.0
O011441,2025-01-09,5.0
O011448,2025-07-09,4.0
O011450,2024-09-18,4.0
O011451,2025-03-26,5.0
O011456,2025-02-21,4.0
O011463,2025-05-25,4.0
O011464,2024-12-06,3.0
O011471,2024-10-10,4.0
O011472,2024-01-19,5.0
O011474,2024-08-06,3.0
O011481,2025-04-11,4.0
O011485,2024-12-15,5.0
O011487,2025-04-19,5.0
O011488,2024-01-16,3.0
O011489,2025-03-23,5.0
O011491,2025-08-07,4.0
O011496,2025-04-23,5.0
O011497,2025-05-20,5.0
O011498,2024-06-06,4.0
O011502,2025-05-27,4.0
O011511,2024-12-10,4.0
O011512,2024-11-14,4.0
O011516,2025-07-17,3.0
O011518,2024-06-15,4.0
O011522,2024-11-26,5.0
O011526,2024-01-15,5.0
O011532,2024-10-19,4.0
O011533,2024-02-01,5.0
O011535,2024-05-22,4.0
O011537,2024-08-21,4.0
O011541,2024-08-13,4.0
O011542,2024-12-29,5.0
O011544,2024-05-06,4.0
O011550,2024-11-26,4.0
O011554,2024-11-01,4.0
O011565,2025-03-18,4.0
O011569,2025-02-15,4.0
O011575,2025-01-08,4.0
O011576,2025-03-16,4.0
O011583,2024-06-13,4.0
O011585,2024-04-29,4.0
O011587,2025-02-28,4.0
O011596,2025-07-21,4.0
O011597,2024-04-07,2.0
O011598,2025-07-06,4.0
O011601,2024-09-29,4.0
O011602,2024-04-06,5.0
O011604,2024-07-25,3.0
O011606,2025-07-27,4.0
O011608,2024-04-17,5.0
O011610,2025-05-08,4.0
O011615,2024-03-26,3.0
O011617,2025-01-24,3.0
O011624,2024-01-27,3.0
O011627,2025-07-11,5.0
O011629,2024-05-15,4.0
O011630,2024-12-16,5.0
O011632,2024-10-28,3.0
O011633,2024-11-30,4.0
O011634,2025-02-07,3.0
O011635,2025-04-05,4.0
O011639,2025-01-30,4.0
O011645,2024-04-14,4.0
O011647,2024-10-28,5.0
O011648,2024-06-23,2.0
O011650,2024-12-24,4.0
O011651,2024-12-30,4.0
O011657,2024-01-19,4.0
O011658,2024-08-20,4.0
O011661,2025-07-18,3.0
O011662,2024-04-07,3.0
O011663,2025-07-26,4.0
O011664,2025-03-24,3.0
O011667,2025-03-18,5.0
O011669,2024-09-14,3.0
O011672,2024-04-28,4.0
O011673,2025-01-07,4.0
O011677,2025-03-03,2.0
O011678,2025-07-20,4.0
O011683,2024-05-01,3.0
O011690,2024-05-21,4.0
O011691,2024-12-10,3.0
O011693,2024-10-14,4.0
O011694,2024-08-27,4.0
O011697,2025-02-03,5.0
O011700,2024-11-28,3.0
O011701,2024-09-15,5.0
O011703,2024-08-26,4.0
O011704,2024-06-29,3.0
O011714,2024-06-24,3.0
O011715,2024-09-15,4.0
O011716,2025-01-11,4.0
O011717,2024-09-10,5.0
O011720,2024-03-23,4.0
O011724,2024-11-17,4.0
O011725,2025-07-03,5.0
O011726,2024-05-04,4.0
O011728,2024-06-04,4.0
O011729,2024-10-14,4.0
O011734,2024-09-04,4.0
O011739,2024-09-18,4.0
O011740,2024-02-22,4.0
O011744,2025-04-11,4.0
O011746,2025-05-30,5.0
O011748,2024-06-22,4.0
O011751,2024-12-12,5.0
O011753,2024-02-06,5.0
O011754,2024-03-29,5.0
O011757,2024-04-27,3.0
O011760,2024-10-21,3.0
O011762,2024-04-10,5.0
O011763,2025-04-18,4.0
O011770,2025-01-04,3.0
O011771,2025-06-19,5.0
O011772,2024-12-28,3.0
O011775,2024-02-06,4.0
O011783,2024-05-16,4.0
O011786,2024-04-02,4.0
O011787,2025-03-05,4.0
O011789,2025-03-06,5.0
O011790,2025-06-06,5.0
O011793,2024-01-21,5.0
O011796,2024-06-23,4.0
O011801,2024-12-25,4.0
O011805,2024-02-11,4.0
O011808,2024-12-07,5.0
O011811,2024-08-04,3.0
O011815,2024-04-30,3.0
O011817,2025-04-27,5.0
O011820,2025-01-18,3.0
O011821,2024-05-12,5.0
O011823,2024-01-31,4.0
O011829,2024-06-13,5.0
O011836,2025-05-03,4.0
O011840,2025-07-29,4.0
O011842,2024-08-03,4.0
O011849,2024-08-29,3.0
O011850,2024-06-09,4.0
O011859,2024-11-14,5.0
O011863,2025-03-30,4.0
O011864,2025-03-25,4.0
O011867,2024-02-20,4.0
O011871,2025-03-31,3.0
O011873,2025-05-31,5.0
O011874,2024-06-26,4.0
O011875,2024-01-25,3.0
O011876,2025-06-27,5.0
O011878,2025-06-11,4.0
O011879,2025-07-21,5.0
O011881,2024-10-02,3.0
O011882,2024-07-15,4.0
O011883,2024-08-28,4.0
O011886,2024-09-15,5.0
O011893,2025-01-09,5.0
O011896,2024-08-23,5.0
O011900,2025-06-30,5.0
O011902,2024-09-10,5.0
O011904,2025-04-02,4.0
O011905,2024-06-07,5.0
O011906,2024-11-25,5.0
O011908,2024-02-11,4.0
O011910,2024-10-09,5.0
O011912,2024-12-07,5.0
O011914,2024-06-19,5.0
O011918,2024-10-15,4.0
O011920,2024-09-19,5.0
O011923,2025-04-03,1.0
O011925,2025-02-22,4.0
O011926,2024-02-09,4.0
O011927,2025-02-17,5.0
O011928,2024-02-11,4.0
O011931,2024-07-01,3.0
O011933,2025-05-07,5.0
O011934,2024-04-23,4.0
O011936,2024-01-26,5.0
O011937,2025-08-07,4.0
O011938,2024-04-07,3.0
O011944,2025-07-12,5.0
O011948,2024-09-19,5.0
O011949,2024-02-02,5.0
O011954,2025-04-01,4.0
O011955,2024-11-17,5.0
O011962,2024-06-28,5.0
O011965,2024-11-29,5.0
O011970,2024-10-04,4.0
O011972,2025-01-19,3.0
O011974,2024-08-09,4.0
O011979,2024-05-23,3.0
O011980,2024-08-07,4.0
O011981,2024-03-12,5.0
O011988,2024-09-07,4.0
O011990,2024-06-05,4.0
O012000,2024-10-16,4.0
O012001,2024-08-23,4.0
O012002,2024-04-01,4.0
O012003,2024-12-26,3.0
O012007,2025-08-01,5.0
O012010,2024-06-17,3.0
O012013,2025-01-16,5.0
O012019,2024-04-24,3.0
O012023,2024-12-29,4.0
O012027,2025-04-22,4.0
O012029,2024-01-18,4.0
O012030,2024-01-23,3.0
O012034,2025-01-10,4.0
O012036,2024-10-19,5.0
O012038,2024-03-21,3.0
O012048,2024-05-09,3.0
O012051,2024-01-15,4.0
O012052,2024-01-28,5.0
O012055,2025-03-19,5.0
O012058,2024-04-10,3.0
O012059,2024-04-17,5.0
O012060,2024-01-26,5.0
O012062,2024-05-15,4.0
O012068,2025-05-29,4.0
O012069,2025-02-13,3.0
O012071,2025-04-03,5.0
O012072,2025-04-07,3.0
O012073,2024-10-21,4.0
O012074,2024-08-08,4.0
O012077,2024-11-05,5.0
O012078,2024-06-19,5.0
O012085,2024-02-23,3.0
O012086,2024-10-21,5.0
O012088,2024-04-23,3.0
O012089,2025-03-21,4.0
O012092,2024-10-18,3.0
O012096,2024-04-08,5.0
O012102,2024-02-06,4.0
O012103,2024-09-05,5.0
O012105,2024-10-10,5.0
O012108,2025-01-22,4.0
O012115,2024-08-25,4.0
O012116,2024-12-09,4.0
O012119,2025-01-31,4.0
O012121,2024-02-22,4.0
O012127,2024-06-22,4.0
O012129,2024-08-20,5.0
O012132,2024-09-06,4.0
O012135,2024-08-15,4.0
O012139,2025-02-12,4.0
O012145,2024-07-03,4.0
O012147,2025-05-07,5.0
O012153,2024-10-02,4.0
O012156,2025-01-23,3.0
O012161,2024-01-14,4.0
O012164,2025-06-25,3.0
O012169,2024-04-06,5.0
O012170,2024-08-23,5.0
O012171,2025-04-26,5.0
O012177,2024-11-26,5.0
O012179,2024-12-28,4.0
O012180,2024-02-22,5.0
O012184,2025-04-15,5.0
O012186,2024-12-12,4.0
O012187,2025-05-07,4.0
O012189,2025-03-05,4.0
O012190,2024-05-30,4.0
O012191,2024-01-20,4.0
O012193,2024-02-02,3.0
O012194,2025-01-15,4.0
O012195,2024-03-13,4.0
O012196,2024-08-31,3.0
O012201,2025-05-18,5.0
O012202,2025-03-22,3.0
O012203,2024-03-14,4.0
O012204,2024-10-24,4.0
O012205,2024-12-17,4.0
O012206,2024-09-25,3.0
O012207,2025-06-19,4.0
O012210,2024-09-21,4.0
O012214,2024-04-18,4.0
O012216,2025-05-13,4.0
O012223,2024-10-30,5.0
O012225,2025-01-03,5.0
O012231,2024-01-23,3.0
O012237,2024-08-26,4.0
O012253,2024-02-14,4.0
O012254,2024-01-26,4.0
O012255,2025-06-01,4.0
O012268,2025-02-06,3.0
O012272,2024-07-26,5.0
O012275,2025-02-19,3.0
O012278,2025-01-01,4.0
O012281,2025-07-28,4.0
O012285,2025-06-05,4.0
O012290,2024-06-29,5.0
O012291,2025-03-20,3.0
O012298,2024-01-19,5.0
O012299,2024-08-18,4.0
O012300,2024-03-16,5.0
O012302,2025-08-04,4.0
O012304,2025-03-17,4.0
O012305,2024-07-20,4.0
O012307,2025-02-15,5.0
O012308,2024-07-08,4.0
O012310,2024-03-22,5.0
O012313,2024-11-02,5.0
O012317,2024-04-29,5.0
O012322,2025-03-27,5.0
O012328,2024-08-22,5.0
O012334,2024-08-16,2.0
O012335,2025-04-19,5.0
O012336,2025-06-08,3.0
O012338,2024-09-10,4.0
O012341,2025-01-21,3.0
O012346,2025-03-06,5.0
O012347,2024-12-09,4.0
O012348,2025-04-20,4.0
O012349,2025-02-11,4.0
O012351,2025-06-07,5.0
O012358,2024-07-22,5.0
O012359,2024-07-30,3.0
O012362,2024-05-17,5.0
O012365,2025-04-07,2.0
O012366,2025-03-21,4.0
O012374,2024-04-07,4.0
O012375,2024-03-31,5.0
O012378,2025-01-22,4.0
O012384,2024-07-14,4.0
O012387,2025-03-12,5.0
O012392,2025-03-02,5.0
O012396,2025-03-24,4.0
O012399,2024-02-11,3.0
O012401,2025-07-16,4.0
O012402,2024-03-12,3.0
O012404,2024-09-17,3.0
O012410,2025-06-12,4.0
O012412,2025-04-20,4.0
O012417,2024-11-23,4.0
O012423,2024-04-30,5.0
O012429,2025-01-01,4.0
O012430,2024-08-02,4.0
O012432,2024-01-16,5.0
O012435,2024-11-30,2.0
O012437,2025-06-29,4.0
O012440,2024-06-19,4.0
O012443,2024-11-11,4.0
O012444,2024-06-30,5.0
O012446,2025-05-10,4.0
O012447,2025-06-12,3.0
O012451,2025-08-03,4.0
O012452,2024-02-09,3.0
O012453,2024-03-05,4.0
O012459,2025-01-06,5.0
O012461,2024-08-27,4.0
O012462,2024-06-11,5.0
O012463,2025-03-03,4.0
O012464,2024-06-11,4.0
O012466,2024-10-10,5.0
O012467,2024-05-13,3.0
O012477,2024-02-06,4.0
O012479,2025-07-07,4.0
O012481,2024-04-25,2.0
O012482,2024-07-07,3.0
O012483,2025-03-22,4.0
O012487,2025-06-06,4.0
O012489,2024-09-21,4.0
O012490,2025-06-09,4.0
O012492,2024-05-28,2.0
O012493,2025-02-13,3.0
O012495,2024-10-31,4.0
O012498,2024-06-03,4.0
O012504,2024-12-16,4.0
O012505,2024-05-18,5.0
O012507,2024-12-18,3.0
O012511,2024-03-12,3.0
O012512,2024-09-22,3.0
O012520,2025-06-08,3.0
O012528,2025-05-15,3.0
O012531,2025-02-23,4.0
O012536,2024-08-03,3.0
O012537,2024-02-27,3.0
O012543,2024-03-15,5.0
O012553,2024-05-14,5.0
O012558,2024-04-13,5.0
O012560,2025-06-13,3.0
O012562,2024-08-15,3.0
O012563,2025-02-21,4.0
O012567,2025-01-01,3.0
O012572,2024-03-06,4.0
O012574,2024-01-19,3.0
O012575,2025-02-01,5.0
O012578,2025-03-30,3.0
O012579,2025-06-08,4.0
O012585,2025-03-28,5.0
O012596,2024-08-16,3.0
O012598,2025-02-26,4.0
O012602,2025-06-29,4.0
O012606,2024-02-14,4.0
O012607,2025-01-06,5.0
O012610,2024-12-19,5.0
O012618,2024-03-21,5.0
O012620,2024-05-27,5.0
O012623,2024-05-20,5.0
O012624,2024-06-01,4.0
O012625,2025-06-12,3.0
O012627,2025-03-15,3.0
O012629,2024-10-22,3.0
O012637,2024-03-18,4.0
O012638,2024-12-15,2.0
O012641,2025-03-29,4.0
O012645,2024-02-19,4.0
O012648,2024-06-21,3.0
O012650,2024-09-29,4.0
O012652,2025-06-14,5.0
O012654,2024-07-05,4.0
O012656,2024-03-08,5.0
O012661,2025-06-24,4.0
O012663,2024-06-24,5.0
O012668,2024-02-09,5.0
O012673,2025-08-08,3.0
O012679,2025-05-19,3.0
O012682,2024-02-01,5.0
O012683,2025-03-23,4.0
O012684,2024-01-22,4.0
O012689,2025-03-09,5.0
O012695,2024-10-10,5.0
O012696,2024-03-08,4.0
O012698,2025-06-17,4.0
O012701,2025-06-05,5.0
O012703,2024-12-06,4.0
O012704,2024-07-21,5.0
O012709,2025-03-31,3.0
O012719,2025-04-06,4.0
O012721,2025-01-10,4.0
O012723,2025-05-08,4.0
O012730,2024-08-17,4.0
O012733,2025-02-13,5.0
O012740,2024-06-01,3.0
O012741,2024-02-08,4.0
O012744,2024-06-01,5.0
O012745,2025-06-03,3.0
O012747,2024-08-18,3.0
O012750,2024-08-16,3.0
O012751,2025-04-18,5.0
O012755,2024-03-15,4.0
O012756,2025-05-03,3.0
O012760,2024-08-08,5.0
O012761,2024-04-29,4.0
O012764,2025-01-30,4.0
O012772,2024-05-04,4.0
O012776,2024-01-26,4.0
O012777,2024-03-16,4.0
O012778,2024-07-23,4.0
O012784,2025-03-27,3.0
O012787,2025-06-15,4.0
O012794,2024-04-10,5.0
O012795,2024-11-02,3.0
O012799,2024-02-23,3.0
O012800,2025-03-17,4.0
O012802,2024-08-19,5.0
O012807,2024-10-23,4.0
O012808,2025-07-07,3.0
O012809,2025-03-03,4.0
O012813,2024-11-29,4.0
O012814,2024-11-29,5.0
O012817,2025-06-28,4.0
O012818,2024-12-01,4.0
O012819,2024-04-25,4.0
O012820,2024-07-07,4.0
O012821,2025-02-13,5.0
O012823,2024-03-26,4.0
O012825,2024-05-10,5.0
O012826,2024-08-25,4.0
O012830,2025-02-22,4.0
O012833,2024-12-26,4.0
O012834,2024-05-21,4.0
O012835,2024-07-15,4.0
O012836,2024-04-13,3.0
O012839,2024-04-18,4.0
O012847,2024-02-27,4.0
O012848,2024-05-06,4.0
O012850,2024-07-06,5.0
O012859,2024-08-04,5.0
O012862,2025-01-21,4.0
O012863,2025-07-18,3.0
O012865,2024-05-22,3.0
O012867,2024-10-13,3.0
O012871,2024-11-28,5.0
O012874,2024-07-11,4.0
O012875,2024-01-11,4.0
O012876,2024-01-22,5.0
O012879,2025-02-16,5.0
O012884,2024-05-12,4.0
O012892,2024-08-29,5.0
O012893,2024-06-18,3.0
O012896,2024-11-24,5.0
O012903,2025-08-10,5.0
O012904,2024-08-15,4.0
O012905,2024-02-03,4.0
O012906,2024-05-10,4.0
O012908,2025-04-13,4.0
O012912,2024-07-28,4.0
O012913,2025-04-23,3.0
O012916,2024-04-09,3.0
O012917,2024-07-03,3.0
O012922,2024-10-12,3.0
O012926,2024-02-07,4.0
O012928,2025-04-04,3.0
O012929,2024-11-10,3.0
O012933,2024-02-14,2.0
O012934,2024-06-05,4.0
O012935,2025-03-02,4.0
O012936,2024-01-10,3.0
O012937,2025-04-28,3.0
O012938,2024-10-18,4.0
O012942,2025-06-30,4.0
O012945,2025-04-20,5.0
O012947,2025-01-07,3.0
O012951,2024-05-11,4.0
O012953,2025-07-10,5.0
O012957,2024-06-04,3.0
O012960,2025-01-06,4.0
O012963,2024-12-04,5.0
O012966,2025-02-28,4.0
O012967,2024-02-03,5.0
O012970,2024-06-17,3.0
O012972,2024-05-16,2.0
O012978,2025-05-26,4.0
O012983,2024-01-23,4.0
O012986,2024-11-04,3.0
O012987,2024-07-13,5.0
O012990,2024-07-30,4.0
O012992,2024-07-14,3.0
O012993,2024-03-19,5.0
O012999,2025-08-02,3.0
O013005,2024-06-24,4.0
O013010,2025-08-03,3.0
O013012,2024-03-22,4.0
O013019,2025-03-05,3.0
O013020,2025-01-20,5.0
O013024,2025-03-16,4.0
O013028,2025-07-30,3.0
O013029,2024-03-20,5.0
O013032,2025-05-23,4.0
O013037,2025-05-30,5.0
O013041,2024-10-17,4.0
O013042,2024-11-05,4.0
O013045,2025-03-07,2.0
O013046,2024-01-30,3.0
O013048,2024-05-09,3.0
O013051,2024-02-20,4.0
O013059,2025-07-12,3.0
O013060,2024-10-05,4.0
O013064,2024-07-18,4.0
O013068,2025-07-04,5.0
O013069,2024-06-06,4.0
O013072,2024-04-18,3.0
O013075,2024-09-18,3.0
O013079,2025-07-13,4.0
O013084,2025-05-06,4.0
O013085,2025-04-22,5.0
O013087,2025-06-26,4.0
O013088,2025-06-23,4.0
O013090,2024-04-21,4.0
O013098,2024-08-15,4.0
O013099,2025-02-05,3.0
O013101,2024-12-17,5.0
O013102,2025-06-08,3.0
O013107,2025-06-12,3.0
O013110,2025-04-20,4.0
O013111,2025-02-16,3.0
O013112,2025-01-20,4.0
O013114,2024-07-22,4.0
O013115,2025-06-15,5.0
O013116,2025-02-18,3.0
O013118,2024-01-07,4.0
O013125,2024-05-22,3.0
O013126,2025-05-06,3.0
O013128,2025-01-14,3.0
O013131,2024-06-26,4.0
O013133,2024-11-05,4.0
O013135,2025-07-29,5.0
O013139,2025-01-17,3.0
O013140,2024-05-26,5.0
O013143,2025-04-10,5.0
O013145,2024-10-26,5.0
O013146,2025-02-23,4.0
O013149,2024-07-09,4.0
O013150,2024-07-27,4.0
O013158,2025-03-19,3.0
O013161,2024-08-07,4.0
O013162,2024-11-11,4.0
O013166,2025-02-10,4.0
O013169,2024-08-01,4.0
O013174,2025-02-26,4.0
O013175,2024-06-14,3.0
O013176,2024-05-31,4.0
O013179,2024-10-06,5.0
O013180,2024-02-10,3.0
O013182,2025-05-15,5.0
O013192,2025-02-27,4.0
O013193,2025-04-05,5.0
O013196,2025-05-26,4.0
O013198,2025-03-13,4.0
O013199,2024-01-20,4.0
O013202,2025-05-01,4.0
O013204,2024-09-17,4.0
O013210,2024-05-27,3.0
O013214,2025-01-06,5.0
O013216,2025-02-15,4.0
O013217,2024-01-22,4.0
O013222,2024-11-19,4.0
O013227,2024-02-15,3.0
O013229,2024-10-12,5.0
O013231,2024-06-20,5.0
O013236,2025-05-10,4.0
O013239,2024-06-04,3.0
O013241,2024-06-08,4.0
O013243,2025-05-01,4.0
O013245,2024-09-06,3.0
O013247,2025-01-11,4.0
O013248,2024-03-12,4.0
O013252,2024-10-21,3.0
O013253,2024-02-17,4.0
O013254,2024-09-28,4.0
O013262,2024-09-23,5.0
O013269,2025-06-29,4.0
O013270,2025-08-04,4.0
O013281,2025-06-25,4.0
O013287,2024-05-10,5.0
O013301,2024-10-14,5.0
O013305,2024-03-03,3.0
O013306,2024-08-04,5.0
O013311,2024-06-26,5.0
O013312,2024-09-17,5.0
O013314,2024-03-27,5.0
O013315,2025-02-23,4.0
O013321,2025-02-26,5.0
O013322,2024-04-08,4.0
O013323,2025-04-13,5.0
O013325,2024-11-05,5.0
O013326,2024-05-06,3.0
O013328,2024-07-08,4.0
O013335,2025-06-19,5.0
O013336,2024-05-10,4.0
O013340,2024-11-23,4.0
O013342,2024-05-19,4.0
O013343,2024-07-11,5.0
O013344,2024-04-05,4.0
O013348,2024-12-14,4.0
O013351,2025-04-09,3.0
O013352,2024-09-25,5.0
O013355,2024-09-07,3.0
O013356,2024-03-20,3.0
O013358,2024-12-26,5.0
O013360,2024-05-12,4.0
O013366,2025-02-07,3.0
O013367,2025-06-21,4.0
O013382,2025-01-07,5.0
O013384,2024-01-17,4.0
O013385,2025-01-25,5.0
O013392,2025-05-16,4.0
O013395,2024-12-09,4.0
O013396,2025-02-10,4.0
O013398,2024-01-14,5.0
O013400,2025-06-24,4.0
O013401,2024-03-31,4.0
O013404,2024-11-01,5.0
O013405,2025-06-28,5.0
O013407,2024-07-06,5.0
O013410,2024-02-20,4.0
O013417,2025-06-21,3.0
O013422,2024-12-17,5.0
O013427,2025-03-27,5.0
O013428,2025-07-11,3.0
O013431,2025-01-30,5.0
O013435,2025-06-29,4.0
O013437,2025-02-03,4.0
O013438,2024-08-05,4.0
O013442,2025-02-18,3.0
O013445,2025-07-03,4.0
O013459,2025-04-07,4.0
O013462,2024-02-07,3.0
O013466,2024-04-25,4.0
O013467,2024-04-27,3.0
O013468,2025-06-15,4.0
O013473,2024-06-01,4.0
O013475,2025-05-15,3.0
O013477,2024-05-14,4.0
O013479,2025-06-23,5.0
O013480,2025-03-23,4.0
O013481,2025-04-27,5.0
O013491,2024-01-14,3.0
O013495,2024-07-18,4.0
O013496,2025-03-09,5.0
O013500,2024-12-11,4.0
O013507,2024-03-31,4.0
O013508,2025-05-29,4.0
O013511,2025-03-21,4.0
O013512,2025-01-09,4.0
O013515,2025-06-16,5.0
O013521,2025-07-07,3.0
O013523,2024-09-17,4.0
O013525,2025-07-18,4.0
O013528,2025-02-13,4.0
O013532,2024-02-07,5.0
O013537,2024-09-09,5.0
O013538,2025-02-28,4.0
O013540,2025-05-21,5.0
O013541,2024-02-28,3.0
O013542,2024-06-27,5.0
O013543,2024-03-09,5.0
O013546,2024-05-22,3.0
O013552,2024-06-09,4.0
O013553,2025-04-11,4.0
O013557,2024-12-30,5.0
O013559,2025-08-06,3.0
O013561,2024-10-20,4.0
O013563,2025-01-07,4.0
O013565,2024-10-21,5.0
O013566,2025-04-19,3.0
O013567,2024-04-19,4.0
O013569,2024-11-22,5.0
O013572,2024-11-20,5.0
O013573,2025-03-27,2.0
O013576,2024-05-10,5.0
O013577,2025-04-13,5.0
O013582,2024-09-10,5.0
O013587,2024-09-06,3.0
O013588,2024-03-14,4.0
O013589,2024-04-09,3.0
O013591,2025-04-13,4.0
O013597,2025-06-25,5.0
O013599,2024-05-22,4.0
O013600,2024-04-27,3.0
O013601,2024-02-18,4.0
O013604,2025-02-23,4.0
O013605,2025-06-26,3.0
O013606,2025-01-04,4.0
O013607,2024-02-09,5.0
O013609,2024-01-07,5.0
O013610,2025-07-13,4.0
O013613,2024-12-17,3.0
O013614,2025-01-06,4.0
O013620,2025-03-19,4.0
O013630,2025-07-05,4.0
O013631,2025-02-03,4.0
O013633,2024-04-29,4.0
O013635,2024-05-26,3.0
O013639,2025-01-16,3.0
O013640,2024-05-02,5.0
O013645,2024-01-31,5.0
