customer_id,signup_date,state,city,gender,age,segment,acquisition_channel
C01508,2024-11-07,Tamil Nadu,CityD,F,36,Direct Buyer,Organic
C01509,2025-01-13,Delhi,CityB,M,29,Reseller,Organic
C01510,2023-04-23,West Bengal,CityB,F,24,Reseller,Google Ads
C01511,2024-04-30,Assam,CityE,M,20,Direct Buyer,Organic
C01512,2023-07-05,Gujarat,CityE,M,26,Direct Buyer,Organic
C01513,2024-11-25,Madhya Pradesh,CityD,M,20,Reseller,Google Ads
C01514,2024-05-07,Kerala,CityB,F,26,Direct Buyer,Organic
C01515,2025-05-30,Haryana,CityE,M,26,Reseller,Organic
C01516,2023-05-29,Madhya Pradesh,CityB,M,36,Direct Buyer,Google Ads
C01517,2024-01-10,Punjab,CityE,M,30,Reseller,Referral
C01518,2023-12-08,Delhi,CityA,F,50,Direct Buyer,Google Ads
C01519,2023-04-08,Jharkhand,CityC,F,18,Reseller,Organic
C01520,2024-08-20,Punjab,CityA,M,32,Direct Buyer,Influencer
C01521,2025-03-10,Assam,CityE,F,26,Direct Buyer,Influencer
C01522,2024-11-29,West Bengal,CityC,F,22,Direct Buyer,Organic
C01523,2024-04-21,Rajasthan,CityC,F,29,Direct Buyer,Organic
C01524,2024-01-19,Punjab,CityE,M,29,Reseller,Influencer
C01525,2024-03-09,Karnataka,CityE,F,38,Direct Buyer,Referral
C01526,2023-09-08,Chhattisgarh,CityB,F,30,Direct Buyer,Referral
C01527,2024-10-26,Punjab,CityE,F,24,Direct Buyer,Referral
C01528,2023-04-08,Andhra Pradesh,CityD,M,32,Reseller,Google Ads
C01529,2023-10-11,Andhra Pradesh,CityE,F,28,Reseller,Google Ads
C01530,2024-03-20,Maharashtra,CityD,F,20,Reseller,Organic
C01531,2024-09-20,Gujarat,CityE,F,28,Reseller,Organic
C01532,2024-05-08,Chhattisgarh,CityB,M,31,Reseller,Google Ads
C01533,2024-07-12,Telangana,CityD,F,30,Direct Buyer,Google Ads
C01534,2024-12-03,Andhra Pradesh,CityA,F,32,Direct Buyer,Referral
C01535,2024-06-21,Chhattisgarh,CityD,F,25,Direct Buyer,Influencer
C01536,2024-11-29,West Bengal,CityB,M,32,Reseller,Facebook Ads
C01537,2024-07-22,Punjab,CityD,M,30,Reseller,Organic
C01538,2023-01-17,Jammu & Kashmir,CityE,M,31,Direct Buyer,Google Ads
C01539,2023-02-21,Assam,CityE,M,30,Reseller,Organic
C01540,2024-05-14,Madhya Pradesh,CityB,F,47,Reseller,Organic
C01541,2025-05-24,Tamil Nadu,CityC,M,38,Direct Buyer,Organic
C01542,2024-05-04,Chhattisgarh,CityE,F,32,Reseller,Facebook Ads
C01543,2023-01-16,Uttar Pradesh,CityA,F,23,Reseller,Influencer
C01544,2023-04-19,Delhi,CityB,F,27,Direct Buyer,Organic
C01545,2025-07-09,West Bengal,CityD,F,42,Reseller,Organic
C01546,2023-04-26,Chhattisgarh,CityD,M,25,Direct Buyer,Referral
C01547,2025-02-16,Gujarat,CityA,F,28,Reseller,Google Ads
C01548,2025-05-25,Maharashtra,CityE,M,28,Direct Buyer,Facebook Ads
C01549,2023-08-16,Karnataka,CityB,F,32,Reseller,Referral
C01550,2025-03-23,Assam,CityA,F,26,Direct Buyer,Referral
C01551,2023-07-05,Rajasthan,CityE,M,31,Reseller,Organic
C01552,2023-08-27,Tamil Nadu,CityB,M,26,Direct Buyer,Organic
C01553,2023-05-09,Uttar Pradesh,CityD,M,40,Reseller,Organic
C01554,2025-01-06,Assam,CityB,F,24,Reseller,Google Ads
C01555,2024-08-27,Rajasthan,CityC,F,37,Direct Buyer,Organic
C01556,2025-07-12,Chhattisgarh,CityB,M,25,Reseller,Facebook Ads
C01557,2024-04-17,Maharashtra,CityC,M,23,Reseller,Organic
C01558,2024-01-21,Gujarat,CityB,F,24,Reseller,Referral
C01559,2024-09-30,Gujarat,CityC,M,18,Reseller,Organic
C01560,2023-02-25,Kerala,CityD,M,33,Reseller,Organic
C01561,2023-10-30,Tamil Nadu,CityE,M,20,Reseller,Organic
C01562,2023-06-13,Tamil Nadu,CityC,M,27,Reseller,Facebook Ads
C01563,2024-06-07,Jammu & Kashmir,CityC,M,36,Direct Buyer,Organic
C01564,2023-01-24,Jammu & Kashmir,CityD,F,35,Reseller,Facebook Ads
C01565,2025-04-01,Bihar,CityC,F,18,Reseller,Referral
C01566,2023-12-20,Chhattisgarh,CityA,M,32,Direct Buyer,Referral
C01567,2023-03-13,Chhattisgarh,CityD,F,39,Direct Buyer,Referral
C01568,2024-02-24,Odisha,CityA,F,24,Reseller,Influencer
C01569,2023-05-03,Punjab,CityD,F,34,Reseller,Organic
C01570,2024-09-08,Assam,CityC,F,20,Direct Buyer,Organic
C01571,2023-09-27,Kerala,CityA,M,33,Reseller,Influencer
C01572,2023-01-23,Uttar Pradesh,CityC,M,31,Reseller,Organic
C01573,2024-04-27,Chhattisgarh,CityD,F,35,Reseller,Google Ads
C01574,2024-07-12,Bihar,CityC,F,34,Direct Buyer,Organic
C01575,2023-10-28,Assam,CityA,M,19,Reseller,Facebook Ads
C01576,2024-08-21,West Bengal,CityA,M,31,Direct Buyer,Organic
C01577,2023-04-01,West Bengal,CityC,M,41,Direct Buyer,Influencer
C01578,2024-04-27,Haryana,CityB,F,18,Reseller,Referral
C01579,2024-08-26,Chhattisgarh,CityD,F,37,Direct Buyer,Organic
C01580,2025-03-10,Delhi,CityD,F,42,Reseller,Organic
C01581,2024-01-17,Telangana,CityC,M,18,Direct Buyer,Organic
C01582,2025-06-10,Jammu & Kashmir,CityB,M,24,Reseller,Facebook Ads
C01583,2024-02-23,Bihar,CityA,M,34,Reseller,Organic
C01584,2024-04-25,Karnataka,CityE,F,22,Reseller,Organic
C01585,2023-05-05,Jharkhand,CityE,M,40,Reseller,Referral
C01586,2023-07-07,Uttar Pradesh,CityC,M,38,Reseller,Organic
C01587,2023-04-19,Jharkhand,CityB,F,18,Reseller,Organic
C01588,2025-04-05,Maharashtra,CityB,F,24,Reseller,Organic
C01589,2025-05-31,West Bengal,CityD,F,36,Direct Buyer,Facebook Ads
C01590,2023-08-29,Delhi,CityA,F,35,Reseller,Influencer
C01591,2024-03-16,Tamil Nadu,CityB,F,47,Direct Buyer,Organic
C01592,2024-08-22,Uttar Pradesh,CityE,F,22,Reseller,Google Ads
C01593,2024-11-26,Chhattisgarh,CityA,F,41,Reseller,Organic
C01594,2025-03-15,Karnataka,CityA,F,22,Reseller,Organic
C01595,2023-02-25,Delhi,CityC,F,34,Reseller,Referral
C01596,2023-11-20,Uttar Pradesh,CityB,M,37,Direct Buyer,Organic
C01597,2025-06-09,Madhya Pradesh,CityC,F,18,Reseller,Referral
C01598,2024-09-10,Punjab,CityB,M,37,Direct Buyer,Google Ads
C01599,2023-07-17,Tamil Nadu,CityD,F,41,Direct Buyer,Influencer
C01600,2024-08-04,Karnataka,CityC,M,38,Reseller,Organic
C01601,2025-02-08,Kerala,CityC,F,46,Direct Buyer,Organic
C01602,2023-05-10,Punjab,CityE,M,37,Reseller,Influencer
C01603,2023-10-31,Bihar,CityC,F,25,Reseller,Organic
C01604,2025-02-04,Delhi,CityB,M,39,Direct Buyer,Facebook Ads
C01605,2024-03-15,Odisha,CityE,F,25,Reseller,Organic
C01606,2023-11-23,Punjab,CityC,M,30,Reseller,Organic
C01607,2024-12-14,Telangana,CityC,F,36,Reseller,Organic
C01608,2025-04-27,Andhra Pradesh,CityD,F,33,Reseller,Google Ads
C01609,2023-11-23,Jammu & Kashmir,CityC,F,40,Reseller,Google Ads
C01610,2023-05-19,West Bengal,CityA,M,49,Reseller,Organic
C01611,2024-02-07,Odisha,CityE,M,20,Reseller,Google Ads
C01612,2024-01-10,Maharashtra,CityA,M,27,Reseller,Organic
C01613,2023-05-12,Delhi,CityE,F,32,Direct Buyer,Organic
C01614,2024-09-19,Madhya Pradesh,CityD,F,26,Reseller,Facebook Ads
C01615,2023-12-04,Karnataka,CityC,M,29,Direct Buyer,Referral
C01616,2024-06-12,Rajasthan,CityC,F,36,Direct Buyer,Organic
C01617,2023-11-26,Jharkhand,CityC,M,35,Direct Buyer,Organic
C01618,2023-07-01,Bihar,CityE,M,31,Direct Buyer,Influencer
C01619,2024-01-24,Haryana,CityC,M,31,Reseller,Google Ads
C01620,2025-01-06,Punjab,CityA,F,28,Reseller,Google Ads
C01621,2025-04-20,Delhi,CityC,F,41,Reseller,Organic
C01622,2025-02-08,Delhi,CityD,F,43,Direct Buyer,Facebook Ads
C01623,2023-11-13,Haryana,CityA,M,38,Direct Buyer,Organic
C01624,2023-03-17,Jammu & Kashmir,CityC,F,20,Reseller,Influencer
C01625,2023-12-28,Punjab,CityC,F,27,Reseller,Organic
C01626,2025-03-10,Karnataka,CityB,F,31,Direct Buyer,Organic
C01627,2023-02-02,Uttar Pradesh,CityE,F,22,Reseller,Organic
C01628,2024-02-09,Chhattisgarh,CityA,M,30,Reseller,Google Ads
C01629,2024-12-08,Odisha,CityB,M,30,Reseller,Facebook Ads
C01630,2023-01-25,Telangana,CityD,F,38,Direct Buyer,Organic
C01631,2024-03-24,Madhya Pradesh,CityE,F,26,Reseller,Referral
C01632,2024-09-22,Odisha,CityA,M,39,Reseller,Google Ads
C01633,2023-09-04,Chhattisgarh,CityC,F,22,Direct Buyer,Organic
C01634,2023-10-19,Tamil Nadu,CityA,M,23,Reseller,Google Ads
C01635,2023-02-23,Uttar Pradesh,CityC,M,26,Direct Buyer,Influencer
C01636,2025-06-27,Madhya Pradesh,CityE,F,30,Reseller,Organic
C01637,2025-03-20,Jharkhand,CityC,F,18,Reseller,Organic
C01638,2025-03-02,Madhya Pradesh,CityD,M,33,Direct Buyer,Organic
C01639,2025-05-10,Uttar Pradesh,CityC,F,43,Direct Buyer,Organic
C01640,2024-03-08,Haryana,CityD,F,35,Reseller,Referral
C01641,2024-06-30,Punjab,CityE,F,28,Reseller,Facebook Ads
C01642,2023-08-13,Gujarat,CityE,F,21,Direct Buyer,Referral
C01643,2024-11-02,Delhi,CityA,M,18,Reseller,Organic
C01644,2025-07-03,Madhya Pradesh,CityD,M,18,Direct Buyer,Facebook Ads
C01645,2024-07-14,Maharashtra,CityD,M,28,Direct Buyer,Facebook Ads
C01646,2024-10-15,Assam,CityB,F,46,Reseller,Influencer
C01647,2025-03-25,Rajasthan,CityB,F,18,Direct Buyer,Organic
C01648,2024-08-16,West Bengal,CityB,M,35,Reseller,Facebook Ads
C01649,2024-07-04,Uttar Pradesh,CityC,F,24,Direct Buyer,Influencer
C01650,2023-05-06,Kerala,CityB,M,27,Reseller,Referral
C01651,2024-06-20,Jammu & Kashmir,CityD,F,22,Direct Buyer,Organic
C01652,2025-02-09,Rajasthan,CityC,M,19,Direct Buyer,Organic
C01653,2024-07-19,Assam,CityE,F,31,Direct Buyer,Google Ads
C01654,2023-08-05,Jharkhand,CityA,F,32,Direct Buyer,Organic
C01655,2023-09-27,Delhi,CityB,F,35,Reseller,Influencer
C01656,2024-08-08,Jammu & Kashmir,CityE,F,18,Reseller,Google Ads
C01657,2025-05-27,Haryana,CityD,F,36,Direct Buyer,Organic
C01658,2024-10-07,Andhra Pradesh,CityA,M,37,Direct Buyer,Referral
C01659,2024-01-11,Gujarat,CityE,M,33,Direct Buyer,Organic
C01660,2023-04-23,Karnataka,CityA,M,26,Direct Buyer,Organic
C01661,2023-10-20,Andhra Pradesh,CityB,M,32,Reseller,Facebook Ads
C01662,2023-01-27,Chhattisgarh,CityD,F,28,Reseller,Facebook Ads
C01663,2023-01-21,Maharashtra,CityA,F,37,Reseller,Organic
C01664,2025-06-08,Tamil Nadu,CityE,F,27,Direct Buyer,Google Ads
C01665,2024-03-16,Madhya Pradesh,CityB,M,30,Reseller,Organic
C01666,2025-06-30,Gujarat,CityB,F,18,Direct Buyer,Referral
C01667,2024-03-06,Madhya Pradesh,CityE,M,32,Reseller,Referral
C01668,2025-06-22,Haryana,CityE,F,24,Reseller,Organic
C01669,2023-05-27,Jammu & Kashmir,CityA,M,34,Reseller,Influencer
C01670,2025-06-10,Gujarat,CityC,M,36,Reseller,Facebook Ads
C01671,2024-09-07,Chhattisgarh,CityB,F,25,Direct Buyer,Referral
C01672,2024-02-07,Chhattisgarh,CityA,F,30,Reseller,Referral
C01673,2025-01-15,Odisha,CityE,M,31,Reseller,Organic
C01674,2023-10-23,Rajasthan,CityA,F,32,Reseller,Organic
C01675,2024-12-31,Bihar,CityE,F,36,Direct Buyer,Facebook Ads
C01676,2023-07-01,Andhra Pradesh,CityD,M,35,Direct Buyer,Influencer
C01677,2024-04-20,Maharashtra,CityE,F,26,Reseller,Google Ads
C01678,2023-12-26,Bihar,CityE,M,42,Direct Buyer,Organic
C01679,2024-05-28,Punjab,CityE,M,36,Reseller,Organic
C01680,2023-02-05,Maharashtra,CityC,F,41,Reseller,Organic
C01681,2025-06-07,Andhra Pradesh,CityE,F,32,Direct Buyer,Organic
C01682,2024-07-08,Tamil Nadu,CityB,F,33,Reseller,Referral
C01683,2023-09-03,Telangana,CityB,M,29,Direct Buyer,Referral
C01684,2025-05-13,Rajasthan,CityA,F,26,Reseller,Organic
C01685,2024-12-12,Assam,CityC,M,37,Direct Buyer,Referral
C01686,2024-06-12,Tamil Nadu,CityA,F,32,Reseller,Facebook Ads
C01687,2024-12-02,Jammu & Kashmir,CityB,F,28,Direct Buyer,Organic
C01688,2023-08-05,Gujarat,CityB,F,21,Direct Buyer,Facebook Ads
C01689,2025-05-25,Jammu & Kashmir,CityD,F,42,Reseller,Organic
C01690,2025-05-06,Odisha,CityE,F,30,Reseller,Referral
C01691,2023-07-30,Delhi,CityB,F,20,Reseller,Google Ads
C01692,2025-02-14,Jammu & Kashmir,CityA,F,30,Direct Buyer,Referral
C01693,2024-06-11,Bihar,CityA,F,28,Reseller,Influencer
C01694,2023-02-19,Assam,CityE,F,28,Reseller,Organic
C01695,2024-12-29,Maharashtra,CityE,M,34,Direct Buyer,Referral
C01696,2023-02-06,Maharashtra,CityD,F,28,Reseller,Referral
C01697,2024-01-19,Bihar,CityC,F,27,Direct Buyer,Facebook Ads
C01698,2025-07-10,Tamil Nadu,CityA,M,40,Reseller,Google Ads
C01699,2025-05-04,Assam,CityE,F,18,Reseller,Facebook Ads
C01700,2023-04-26,Andhra Pradesh,CityA,M,29,Direct Buyer,Google Ads
C01701,2024-12-14,Gujarat,CityE,F,37,Direct Buyer,Organic
C01702,2024-12-04,Uttar Pradesh,CityB,F,35,Reseller,Organic
C01703,2025-05-04,Punjab,CityA,M,38,Reseller,Referral
C01704,2023-11-01,Tamil Nadu,CityB,F,46,Reseller,Referral
C01705,2023-02-27,Gujarat,CityA,M,43,Reseller,Influencer
C01706,2023-02-12,West Bengal,CityC,F,20,Reseller,Organic
C01707,2023-01-08,Maharashtra,CityD,M,18,Reseller,Organic
C01708,2024-08-23,West Bengal,CityB,M,32,Direct Buyer,Referral
C01709,2025-03-23,Uttar Pradesh,CityE,F,19,Direct Buyer,Google Ads
C01710,2023-11-07,Delhi,CityC,M,18,Reseller,Influencer
C01711,2025-02-24,Andhra Pradesh,CityA,F,32,Reseller,Organic
C01712,2023-09-21,Assam,CityB,M,34,Reseller,Organic
C01713,2023-09-12,Delhi,CityA,F,43,Reseller,Organic
C01714,2023-09-25,Punjab,CityA,M,36,Direct Buyer,Organic
C01715,2024-05-06,West Bengal,CityA,F,45,Direct Buyer,Influencer
C01716,2023-12-20,Maharashtra,CityD,F,32,Direct Buyer,Organic
C01717,2025-05-20,Kerala,CityD,M,20,Direct Buyer,Organic
C01718,2025-07-02,Uttar Pradesh,CityE,M,36,Reseller,Organic
C01719,2024-02-08,Chhattisgarh,CityB,F,40,Reseller,Organic
C01720,2025-07-09,Kerala,CityC,F,33,Direct Buyer,Google Ads
C01721,2024-12-09,West Bengal,CityC,F,41,Reseller,Organic
C01722,2023-04-11,Rajasthan,CityC,F,29,Direct Buyer,Organic
C01723,2024-09-09,Chhattisgarh,CityA,F,34,Direct Buyer,Influencer
C01724,2023-12-07,Gujarat,CityD,M,28,Direct Buyer,Organic
C01725,2023-06-17,West Bengal,CityB,F,49,Reseller,Facebook Ads
C01726,2023-05-12,Delhi,CityA,M,36,Reseller,Organic
C01727,2024-12-13,Uttar Pradesh,CityD,M,21,Direct Buyer,Referral
C01728,2024-06-16,Andhra Pradesh,CityD,F,44,Direct Buyer,Organic
C01729,2024-12-31,West Bengal,CityB,F,24,Direct Buyer,Organic
C01730,2024-09-30,Gujarat,CityB,F,30,Direct Buyer,Referral
C01731,2023-08-28,Kerala,CityB,F,33,Reseller,Organic
C01732,2023-03-21,Jharkhand,CityA,M,34,Reseller,Referral
C01733,2023-05-31,Andhra Pradesh,CityE,F,33,Reseller,Organic
C01734,2024-07-10,Tamil Nadu,CityB,M,20,Reseller,Facebook Ads
C01735,2025-04-23,Punjab,CityE,F,33,Direct Buyer,Influencer
C01736,2023-10-06,Tamil Nadu,CityA,F,38,Direct Buyer,Organic
C01737,2024-02-23,Chhattisgarh,CityE,F,38,Reseller,Organic
C01738,2023-02-02,Andhra Pradesh,CityC,F,19,Reseller,Google Ads
C01739,2023-05-01,Haryana,CityE,F,24,Reseller,Referral
C01740,2023-02-26,Haryana,CityB,F,21,Direct Buyer,Organic
C01741,2023-08-13,Bihar,CityA,M,32,Reseller,Referral
C01742,2024-01-05,Jammu & Kashmir,CityB,M,18,Reseller,Organic
C01743,2025-02-02,Assam,CityC,F,21,Reseller,Organic
C01744,2023-06-24,Assam,CityB,F,24,Reseller,Influencer
C01745,2025-01-25,West Bengal,CityB,F,18,Direct Buyer,Facebook Ads
C01746,2024-12-23,Gujarat,CityB,F,29,Reseller,Facebook Ads
C01747,2024-07-17,Delhi,CityD,F,18,Reseller,Organic
C01748,2023-02-03,Chhattisgarh,CityC,F,33,Reseller,Organic
C01749,2024-09-02,Telangana,CityB,F,26,Reseller,Google Ads
C01750,2023-05-24,Gujarat,CityB,F,25,Direct Buyer,Organic
C01751,2025-04-03,Andhra Pradesh,CityB,F,26,Reseller,Organic
C01752,2023-08-22,Haryana,CityA,F,29,Reseller,Organic
C01753,2023-09-23,Jammu & Kashmir,CityD,M,34,Direct Buyer,Referral
C01754,2023-02-03,Kerala,CityA,F,40,Reseller,Organic
C01755,2025-02-15,Karnataka,CityD,F,38,Direct Buyer,Organic
C01756,2024-10-20,Rajasthan,CityB,F,47,Reseller,Google Ads
C01757,2023-10-14,Chhattisgarh,CityC,M,35,Reseller,Referral
C01758,2025-02-28,Assam,CityE,M,31,Direct Buyer,Organic
C01759,2024-08-23,Jammu & Kashmir,CityE,M,26,Direct Buyer,Facebook Ads
C01760,2023-09-16,Assam,CityB,F,26,Direct Buyer,Organic
C01761,2025-03-10,Uttar Pradesh,CityA,F,34,Reseller,Organic
C01762,2023-02-16,Jharkhand,CityC,M,22,Reseller,Referral
C01763,2024-02-01,Madhya Pradesh,CityD,F,31,Reseller,Organic
C01764,2023-09-27,Telangana,CityB,F,29,Reseller,Organic
C01765,2024-11-04,Punjab,CityC,M,24,Direct Buyer,Facebook Ads
C01766,2025-05-07,Maharashtra,CityC,F,21,Reseller,Influencer
C01767,2024-07-10,Karnataka,CityD,F,50,Reseller,Referral
C01768,2023-05-16,Telangana,CityC,F,18,Direct Buyer,Organic
C01769,2024-12-18,Haryana,CityA,F,29,Reseller,Organic
C01770,2023-12-10,Bihar,CityA,F,39,Direct Buyer,Organic
C01771,2024-02-28,Uttar Pradesh,CityA,M,34,Reseller,Organic
C01772,2024-12-30,Telangana,CityC,M,26,Reseller,Organic
C01773,2024-06-15,Punjab,CityA,F,20,Direct Buyer,Referral
C01774,2024-04-27,Haryana,CityD,M,31,Reseller,Organic
C01775,2024-08-29,Punjab,CityC,F,18,Reseller,Organic
C01776,2024-08-17,Andhra Pradesh,CityE,F,31,Direct Buyer,Referral
C01777,2025-05-23,Haryana,CityC,M,30,Direct Buyer,Organic
C01778,2024-04-09,Tamil Nadu,CityD,M,38,Direct Buyer,Influencer
C01779,2023-01-23,Delhi,CityE,M,20,Direct Buyer,Organic
C01780,2023-08-26,West Bengal,CityC,M,27,Reseller,Google Ads
C01781,2024-07-06,Kerala,CityA,M,33,Direct Buyer,Google Ads
C01782,2024-11-25,Jharkhand,CityB,M,31,Direct Buyer,Google Ads
C01783,2023-06-19,Bihar,CityB,F,19,Reseller,Organic
C01784,2024-06-02,Andhra Pradesh,CityA,M,24,Direct Buyer,Influencer
C01785,2024-02-02,Tamil Nadu,CityB,M,41,Reseller,Organic
C01786,2023-03-04,Uttar Pradesh,CityB,M,32,Reseller,Organic
C01787,2025-01-24,Jharkhand,CityA,F,18,Direct Buyer,Organic
C01788,2023-09-16,Karnataka,CityA,F,37,Reseller,Organic
C01789,2025-05-28,Delhi,CityC,F,18,Reseller,Organic
C01790,2023-04-27,Jharkhand,CityC,F,27,Reseller,Organic
C01791,2024-01-30,Andhra Pradesh,CityA,M,34,Direct Buyer,Organic
C01792,2024-12-04,Chhattisgarh,CityD,F,39,Reseller,Facebook Ads
C01793,2025-01-09,Gujarat,CityB,F,18,Reseller,Organic
C01794,2025-06-21,Tamil Nadu,CityC,M,35,Direct Buyer,Referral
C01795,2023-01-25,Telangana,CityB,F,36,Direct Buyer,Influencer
C01796,2025-06-14,Rajasthan,CityE,F,25,Reseller,Organic
C01797,2025-06-25,Chhattisgarh,CityA,F,30,Direct Buyer,Referral
C01798,2024-05-06,Uttar Pradesh,CityD,M,18,Direct Buyer,Influencer
C01799,2024-02-16,Madhya Pradesh,CityE,F,18,Direct Buyer,Organic
C01800,2024-01-11,Gujarat,CityE,M,38,Reseller,Organic
C01801,2024-03-12,Haryana,CityE,F,25,Direct Buyer,Google Ads
C01802,2025-05-03,Maharashtra,CityA,F,27,Reseller,Influencer
C01803,2023-09-10,Telangana,CityC,F,31,Reseller,Referral
C01804,2024-04-24,Tamil Nadu,CityA,M,27,Reseller,Organic
C01805,2024-06-02,Karnataka,CityC,F,26,Direct Buyer,Influencer
C01806,2024-01-27,West Bengal,CityE,F,33,Reseller,Organic
C01807,2023-12-17,Haryana,CityE,F,18,Reseller,Organic
C01808,2024-01-17,Telangana,CityD,M,39,Direct Buyer,Organic
C01809,2024-05-16,Madhya Pradesh,CityC,F,28,Direct Buyer,Organic
C01810,2025-05-01,Assam,CityE,M,21,Direct Buyer,Google Ads
C01811,2023-12-03,Haryana,CityB,M,20,Reseller,Google Ads
C01812,2023-06-30,Maharashtra,CityD,F,30,Reseller,Facebook Ads
C01813,2024-11-19,Telangana,CityA,F,27,Direct Buyer,Organic
C01814,2023-02-20,Kerala,CityD,F,18,Reseller,Referral
C01815,2024-01-29,West Bengal,CityB,F,25,Direct Buyer,Facebook Ads
C01816,2025-07-05,Rajasthan,CityC,F,23,Reseller,Organic
C01817,2025-04-04,Telangana,CityA,F,40,Direct Buyer,Influencer
C01818,2024-02-01,West Bengal,CityA,F,31,Reseller,Google Ads
C01819,2023-12-29,Assam,CityC,F,42,Reseller,Referral
C01820,2024-06-14,Uttar Pradesh,CityD,F,24,Direct Buyer,Organic
C01821,2025-02-17,Bihar,CityE,F,27,Reseller,Facebook Ads
C01822,2025-07-10,Jharkhand,CityD,M,33,Reseller,Influencer
C01823,2024-11-28,Tamil Nadu,CityB,M,34,Direct Buyer,Organic
C01824,2024-10-14,Haryana,CityE,M,35,Reseller,Google Ads
C01825,2024-08-27,Uttar Pradesh,CityD,F,22,Reseller,Organic
C01826,2023-08-28,Tamil Nadu,CityC,F,23,Reseller,Referral
C01827,2023-11-23,Tamil Nadu,CityB,F,27,Reseller,Referral
C01828,2024-07-25,Punjab,CityB,F,41,Reseller,Facebook Ads
C01829,2025-06-27,Madhya Pradesh,CityB,F,21,Direct Buyer,Google Ads
C01830,2025-01-05,Chhattisgarh,CityE,M,25,Direct Buyer,Organic
C01831,2023-06-11,Andhra Pradesh,CityA,F,35,Reseller,Organic
C01832,2024-08-27,Haryana,CityE,F,35,Reseller,Facebook Ads
C01833,2024-02-10,Rajasthan,CityD,M,34,Direct Buyer,Organic
C01834,2025-07-11,Bihar,CityA,F,30,Direct Buyer,Referral
C01835,2024-11-22,Kerala,CityD,F,21,Reseller,Organic
C01836,2023-05-09,Assam,CityA,F,24,Direct Buyer,Organic
C01837,2024-01-26,Jammu & Kashmir,CityE,F,39,Direct Buyer,Facebook Ads
C01838,2024-10-07,Delhi,CityB,M,36,Reseller,Facebook Ads
C01839,2023-11-29,Bihar,CityC,F,19,Reseller,Organic
C01840,2025-01-24,West Bengal,CityB,F,36,Reseller,Organic
C01841,2024-04-02,Madhya Pradesh,CityE,M,40,Direct Buyer,Organic
C01842,2024-04-08,Uttar Pradesh,CityA,M,30,Direct Buyer,Organic
C01843,2024-09-13,West Bengal,CityB,M,33,Direct Buyer,Organic
C01844,2025-05-06,Odisha,CityE,M,38,Reseller,Organic
C01845,2025-07-09,Andhra Pradesh,CityD,F,24,Direct Buyer,Facebook Ads
C01846,2023-08-26,Jammu & Kashmir,CityC,F,48,Direct Buyer,Facebook Ads
C01847,2025-04-26,Kerala,CityB,F,39,Direct Buyer,Organic
C01848,2024-04-25,Jharkhand,CityA,F,34,Reseller,Facebook Ads
C01849,2025-06-19,Madhya Pradesh,CityD,M,29,Direct Buyer,Influencer
C01850,2023-10-08,West Bengal,CityE,M,33,Reseller,Organic
C01851,2024-10-18,Jharkhand,CityC,F,18,Direct Buyer,Organic
C01852,2024-05-17,Andhra Pradesh,CityA,F,46,Direct Buyer,Referral
C01853,2024-01-05,Chhattisgarh,CityE,F,39,Reseller,Organic
C01854,2025-05-19,Andhra Pradesh,CityE,M,41,Direct Buyer,Facebook Ads
C01855,2025-01-24,Rajasthan,CityB,F,30,Reseller,Google Ads
C01856,2024-07-15,Punjab,CityB,M,27,Direct Buyer,Referral
C01857,2023-03-30,Uttar Pradesh,CityA,M,24,Reseller,Facebook Ads
C01858,2025-04-07,Chhattisgarh,CityE,M,36,Direct Buyer,Facebook Ads
C01859,2024-12-10,Gujarat,CityB,M,25,Direct Buyer,Organic
C01860,2025-05-29,Tamil Nadu,CityC,M,28,Reseller,Organic
C01861,2024-08-07,Delhi,CityC,F,34,Reseller,Google Ads
C01862,2025-03-30,Kerala,CityE,F,24,Reseller,Influencer
C01863,2025-06-19,Bihar,CityB,F,38,Reseller,Google Ads
C01864,2023-07-25,Rajasthan,CityA,F,29,Direct Buyer,Influencer
C01865,2023-07-24,Gujarat,CityA,M,18,Direct Buyer,Organic
C01866,2023-04-08,Madhya Pradesh,CityA,F,24,Direct Buyer,Organic
C01867,2025-04-23,Andhra Pradesh,CityC,M,40,Direct Buyer,Organic
C01868,2024-07-25,Chhattisgarh,CityB,F,22,Reseller,Organic
C01869,2024-10-25,Odisha,CityB,F,37,Direct Buyer,Google Ads
C01870,2025-02-06,Punjab,CityC,M,30,Direct Buyer,Influencer
C01871,2024-10-06,Bihar,CityA,F,28,Reseller,Google Ads
C01872,2024-10-18,Gujarat,CityA,F,50,Reseller,Referral
C01873,2023-12-09,Assam,CityE,F,19,Reseller,Organic
C01874,2025-03-01,Madhya Pradesh,CityD,M,24,Direct Buyer,Organic
C01875,2023-12-15,Kerala,CityB,F,29,Direct Buyer,Organic
C01876,2023-02-06,Jharkhand,CityB,F,49,Direct Buyer,Facebook Ads
C01877,2025-04-13,Jammu & Kashmir,CityB,F,29,Reseller,Organic
C01878,2024-07-22,Assam,CityD,M,32,Direct Buyer,Influencer
C01879,2023-06-13,Punjab,CityE,M,27,Reseller,Google Ads
C01880,2024-01-16,Kerala,CityD,F,32,Direct Buyer,Organic
C01881,2023-09-17,Chhattisgarh,CityA,F,27,Reseller,Organic
C01882,2024-02-17,Karnataka,CityA,M,35,Reseller,Facebook Ads
