order_id,payment_date,amount,method,success
O000506,2025-06-05 07:07:33,4291.39,UPI,0
O000507,2025-03-27 17:42:42,1859.66,NetBanking,1
O000508,2024-06-02 02:36:23,2336.31,UPI,1
O000509,2024-11-30 15:29:08,2318.89,NetBanking,1
O000510,2024-06-30 05:33:14,4351.88,COD,1
O000511,2025-06-23 16:32:42,3654.05,UPI,1
O000512,2025-06-18 20:08:19,5140.18,UPI,1
O000513,2024-03-28 08:37:01,6247.45,Card,0
O000514,2024-02-25 04:17:03,4875.34,COD,1
O000515,2025-01-04 16:37:16,2087.55,UPI,1
O000516,2025-03-02 22:51:13,3416.75,UPI,1
O000517,2024-10-14 14:56:48,3257.48,UPI,1
O000518,2025-01-27 00:00:25,1748.07,COD,1
O000519,2024-12-19 21:20:26,7292.73,COD,1
O000520,2025-04-23 16:53:54,2056.36,COD,1
O000521,2024-12-30 01:28:27,2836.52,NetBanking,1
O000522,2024-10-19 22:25:00,5078.31,UPI,0
O000523,2024-05-17 05:57:54,2966.98,UPI,1
O000524,2025-02-23 21:51:01,6345.06,Wallet,1
O000525,2024-01-21 14:01:49,3364.98,COD,1
O000526,2024-11-30 13:19:21,4049.75,Card,1
O000527,2025-03-25 11:18:26,896.34,Wallet,0
O000528,2024-09-13 05:37:45,1828.96,UPI,1
O000529,2024-06-07 20:39:40,2376.4,COD,1
O000530,2024-03-31 04:20:44,2142.95,UPI,1
O000531,2024-12-11 18:30:17,3544.68,COD,1
O000532,2024-09-04 17:11:20,5326.08,COD,1
O000533,2024-06-17 18:45:53,1441.75,COD,1
O000534,2024-02-05 07:00:25,2111.54,UPI,1
O000535,2024-02-17 11:52:56,3500.09,NetBanking,1
O000536,2025-02-08 03:42:53,1836.92,UPI,1
O000537,2024-12-19 20:04:14,2624.95,UPI,1
O000538,2024-09-17 11:37:22,10956.12,UPI,1
O000539,2025-05-14 16:32:02,7248.9,COD,1
O000540,2025-07-17 01:03:14,6519.17,COD,1
O000541,2025-05-06 15:21:04,1336.98,UPI,1
O000542,2024-03-23 01:38:01,3036.6,COD,1
O000543,2024-11-25 12:06:06,1709.13,UPI,1
O000544,2024-07-26 01:58:14,3323.49,UPI,1
O000545,2024-08-18 11:05:48,4082.59,COD,1
O000546,2024-07-06 01:21:10,5877.93,UPI,1
O000547,2024-05-12 22:58:41,3204.41,UPI,0
O000548,2024-01-10 06:47:49,1571.16,UPI,1
O000549,2024-06-01 16:35:31,3828.18,UPI,1
O000550,2024-09-23 01:16:26,2233.96,NetBanking,1
O000551,2025-06-22 12:59:27,5615.19,NetBanking,1
O000552,2025-06-02 09:10:37,9786.83,NetBanking,1
O000553,2025-06-12 18:07:18,1669.52,UPI,1
O000554,2024-02-22 03:17:07,2547.07,Card,1
O000555,2024-07-09 12:21:38,9786.81,COD,1
O000556,2024-12-30 15:17:58,3994.33,NetBanking,1
O000557,2024-09-05 09:13:12,484.8,Card,1
O000558,2025-07-08 15:39:02,401.86,COD,1
O000559,2024-11-14 23:06:49,4588.35,UPI,1
O000560,2024-05-20 13:49:22,7893.0,COD,1
O000561,2024-08-03 14:08:20,4441.01,UPI,1
O000562,2024-05-12 23:50:19,3543.14,UPI,1
O000563,2024-12-21 19:04:37,2076.76,UPI,1
O000564,2025-07-28 14:30:28,4016.52,COD,1
O000565,2024-03-02 10:20:38,3672.86,UPI,1
O000566,2024-09-17 05:27:20,2272.03,NetBanking,1
O000567,2025-04-18 21:27:06,7945.49,UPI,1
O000568,2024-03-28 08:49:55,3926.81,COD,1
O000569,2024-06-21 12:30:04,2300.76,UPI,1
O000570,2025-05-11 06:53:57,2467.76,NetBanking,1
O000571,2024-09-01 22:55:32,643.3,COD,1
O000572,2024-02-20 08:36:17,679.88,UPI,1
O000573,2025-02-04 01:08:32,5897.6,COD,1
O000574,2024-03-08 07:21:47,2465.49,UPI,1
O000575,2024-07-21 22:03:23,1621.36,Wallet,1
O000576,2025-03-05 07:26:45,3501.47,COD,1
O000577,2024-02-22 03:53:49,1699.82,UPI,1
O000578,2024-03-02 18:48:38,5191.68,COD,1
O000579,2024-08-20 10:07:49,4847.8,UPI,1
O000580,2024-02-23 07:14:33,2348.87,COD,0
O000581,2024-07-31 22:58:39,10504.94,COD,1
O000582,2025-01-13 18:47:36,2830.7,COD,1
O000583,2024-06-20 15:08:32,4314.24,Card,1
O000584,2024-07-13 18:44:40,4531.2,COD,1
O000585,2025-04-16 22:17:01,3965.44,COD,1
O000586,2024-09-16 10:05:32,3776.0,NetBanking,1
O000587,2024-09-05 20:48:28,4012.02,Card,1
O000588,2025-02-11 00:40:30,3002.91,Wallet,0
O000589,2024-01-03 19:34:52,3922.15,Card,1
O000590,2024-08-18 11:45:34,3375.04,Card,1
O000591,2025-05-23 18:43:28,3678.77,UPI,1
O000592,2025-02-16 06:32:37,2538.95,UPI,1
O000593,2025-05-19 16:16:11,6936.97,COD,1
O000594,2024-06-08 20:40:05,7811.94,Card,0
O000595,2025-07-11 18:44:18,5565.82,UPI,1
O000596,2025-01-01 15:49:54,4667.46,COD,1
O000597,2024-11-30 20:16:32,574.44,NetBanking,1
O000598,2025-03-19 03:29:06,16760.06,Card,1
O000599,2025-04-27 23:27:00,4583.88,COD,1
O000600,2024-11-14 05:57:14,939.93,UPI,0
O000601,2024-07-30 14:25:39,1517.61,UPI,1
O000602,2024-09-22 10:50:29,1218.55,Card,1
O000603,2025-02-17 17:56:55,7421.96,Card,1
O000604,2025-07-27 09:57:17,1278.92,Wallet,1
O000605,2025-06-10 21:46:52,1348.86,Card,1
O000606,2024-12-16 10:53:53,3976.93,UPI,1
O000607,2024-08-11 12:32:51,3275.63,COD,1
O000608,2024-06-05 06:28:35,9147.67,UPI,1
O000609,2024-07-14 20:27:50,341.76,COD,1
O000610,2025-05-30 10:43:22,1362.36,UPI,1
O000611,2025-02-20 18:36:52,1717.16,UPI,1
O000612,2024-12-02 01:21:32,6802.05,NetBanking,1
O000613,2024-02-18 03:08:01,7847.2,COD,1
O000614,2024-02-21 16:18:15,4627.46,Card,1
O000615,2024-09-13 13:33:14,6207.65,COD,1
O000616,2024-09-10 22:43:05,1789.46,UPI,1
O000617,2024-07-24 00:19:10,5361.9,COD,1
O000618,2024-04-02 04:38:25,3099.82,Card,1
O000619,2025-04-04 21:57:54,1332.91,COD,1
O000620,2025-01-15 14:35:05,3786.11,NetBanking,1
O000621,2025-01-08 01:35:11,3736.18,UPI,1
O000622,2025-06-11 04:58:17,2332.32,UPI,1
O000623,2024-04-22 01:40:26,3695.22,Card,1
O000624,2025-07-08 11:22:58,2115.28,UPI,1
O000625,2024-07-20 02:45:35,4551.87,COD,1
O000626,2025-04-19 01:11:59,2468.2,UPI,1
O000627,2024-04-13 18:06:03,11267.72,COD,1
O000628,2025-02-23 20:45:53,1796.6,UPI,1
O000629,2025-03-30 22:26:50,6626.91,COD,1
O000630,2024-11-26 04:44:05,3044.6,Card,1
O000631,2024-04-29 06:08:04,1445.44,UPI,1
O000632,2024-07-20 17:02:12,4765.14,COD,1
O000633,2024-07-26 20:12:01,8292.82,UPI,1
O000634,2024-05-28 10:31:32,1346.34,COD,1
O000635,2024-05-23 18:52:04,5763.76,UPI,1
O000636,2025-01-30 03:08:40,253.99,COD,1
O000637,2025-05-23 10:16:44,3759.74,UPI,1
O000638,2025-01-24 13:21:22,3231.39,UPI,1
O000639,2024-12-26 00:52:17,2518.69,COD,1
O000640,2024-11-27 02:44:52,4540.11,Card,1
O000641,2024-04-01 17:58:49,4982.9,UPI,1
O000642,2025-03-08 20:33:32,5007.23,COD,1
O000643,2024-11-18 15:49:13,6162.0,COD,1
O000644,2024-07-22 15:20:36,6265.78,UPI,1
O000645,2024-05-09 12:10:07,8671.0,COD,1
O000646,2025-02-11 04:34:45,1812.99,COD,1
O000647,2025-05-02 08:56:15,1062.39,COD,1
O000648,2024-08-24 08:12:49,1989.67,UPI,1
O000649,2024-02-10 07:18:28,2903.52,NetBanking,1
O000650,2024-12-01 14:38:38,1087.68,UPI,1
O000651,2024-08-23 07:46:40,5949.34,UPI,1
O000652,2024-02-02 21:29:22,2434.38,COD,1
O000653,2025-03-10 19:52:31,1451.96,UPI,1
O000654,2025-04-12 21:24:50,3113.4,UPI,1
O000655,2024-02-21 20:19:30,2546.7,COD,1
O000656,2024-04-21 23:41:02,279.99,COD,1
O000657,2025-07-22 05:25:54,2258.3,UPI,1
O000658,2025-06-18 14:59:19,1800.52,COD,0
O000659,2025-03-23 23:55:26,3951.91,NetBanking,1
O000660,2025-02-25 15:33:20,1779.26,Card,1
O000661,2024-06-28 22:28:53,4261.31,UPI,1
O000662,2024-02-20 04:30:13,6748.3,COD,0
O000663,2025-02-26 20:39:44,1264.81,UPI,1
O000664,2025-04-25 03:10:36,3953.57,NetBanking,1
O000665,2024-08-18 03:05:36,4396.42,Card,1
O000666,2024-08-05 19:37:38,7814.79,UPI,1
O000667,2025-03-26 06:04:39,5670.87,COD,1
O000668,2024-12-14 23:35:33,4589.71,NetBanking,1
O000669,2024-11-14 12:10:27,683.02,COD,1
O000670,2024-06-10 06:56:52,6355.43,COD,1
O000671,2024-01-28 20:50:01,1579.17,Wallet,1
O000672,2024-04-05 02:46:21,2921.18,NetBanking,1
O000673,2024-10-03 02:20:30,1272.86,COD,1
O000674,2025-01-19 22:37:34,1181.98,Card,1
O000675,2025-02-26 21:48:58,2359.85,COD,1
O000676,2024-10-17 23:16:42,855.38,UPI,1
O000677,2025-06-05 15:16:53,2016.66,COD,1
O000678,2024-12-21 07:10:32,6799.35,UPI,1
O000679,2024-07-19 06:39:41,777.03,UPI,1
O000680,2024-09-10 20:00:30,5290.38,Wallet,1
O000681,2024-07-29 10:07:53,1987.64,Card,1
O000682,2024-03-06 03:04:28,4270.67,NetBanking,1
O000683,2025-02-18 18:32:10,1624.16,UPI,1
O000684,2025-05-26 05:10:15,6084.64,COD,1
O000685,2025-05-29 17:20:05,6069.92,Card,1
O000686,2024-10-02 22:49:21,5518.73,Card,1
O000687,2024-05-15 02:46:43,8011.54,Card,1
O000688,2025-05-03 06:26:54,3909.25,COD,1
O000689,2025-01-12 18:15:17,2812.65,Wallet,1
O000690,2024-06-13 20:40:42,3954.49,NetBanking,0
O000691,2024-10-16 19:57:18,591.17,UPI,1
O000692,2024-05-28 15:38:13,1125.28,UPI,1
O000693,2025-05-19 09:15:43,2284.81,NetBanking,1
O000694,2024-12-02 20:45:14,5670.14,UPI,1
O000695,2024-12-10 22:42:01,3835.8,UPI,1
O000696,2025-03-09 17:35:53,5658.4,UPI,1
O000697,2024-01-27 17:30:21,4979.09,UPI,1
O000698,2024-02-01 22:04:29,2566.42,UPI,1
O000699,2025-03-04 04:55:58,5593.52,UPI,1
O000700,2024-01-27 13:31:03,2124.54,UPI,1
O000701,2024-05-30 18:37:00,517.56,NetBanking,1
O000702,2025-02-11 10:06:28,5112.53,UPI,1
O000703,2025-02-22 22:28:56,6282.12,UPI,1
O000704,2025-01-18 03:18:52,6555.52,COD,1
O000705,2024-04-27 10:08:01,1701.22,Wallet,1
O000706,2024-12-27 18:33:27,1285.71,UPI,1
O000707,2025-07-13 10:28:42,4892.28,UPI,1
O000708,2025-04-08 15:29:37,1994.56,UPI,0
O000709,2025-01-22 17:22:14,3666.28,Card,1
O000710,2024-09-04 15:03:00,2554.19,COD,1
O000711,2024-11-17 00:43:15,4199.7,UPI,1
O000712,2024-09-10 17:21:32,4545.18,NetBanking,1
O000713,2025-03-27 20:45:03,6780.06,UPI,1
O000714,2024-03-08 14:50:13,1322.28,UPI,1
O000715,2024-10-19 07:48:36,5724.92,COD,1
O000716,2025-06-02 08:48:37,1817.04,COD,1
O000717,2024-07-07 08:32:40,5933.88,COD,1
O000718,2024-09-14 21:21:32,1226.66,UPI,1
O000719,2024-08-11 04:45:46,3124.56,COD,1
O000720,2024-03-13 15:31:28,3594.83,UPI,1
O000721,2025-01-06 07:43:01,1808.29,UPI,1
O000722,2024-10-20 04:04:17,1587.52,COD,1
O000723,2024-06-10 03:45:57,3054.49,Card,1
O000724,2025-02-28 21:19:27,6454.7,UPI,1
O000725,2024-10-11 11:56:56,3169.16,COD,1
O000726,2025-07-20 12:48:22,856.37,COD,1
O000727,2024-05-04 17:30:46,2701.55,NetBanking,1
O000728,2024-02-23 06:25:34,1786.45,UPI,1
O000729,2024-03-04 22:05:08,6488.88,COD,1
O000730,2024-07-26 08:47:57,5543.06,COD,1
O000731,2024-09-22 02:50:15,3788.92,UPI,1
O000732,2025-06-24 05:46:50,5735.89,COD,1
O000733,2025-03-23 09:03:13,1916.11,COD,1
O000734,2024-04-18 10:59:55,1398.75,NetBanking,1
O000735,2025-01-05 15:04:20,2213.7,Wallet,0
O000736,2025-03-31 14:55:19,3651.67,UPI,1
O000737,2025-07-16 08:44:35,2796.59,UPI,1
O000738,2024-08-25 17:10:23,567.32,COD,1
O000739,2024-05-08 21:45:40,4507.54,COD,1
O000740,2024-09-03 23:53:00,1963.8,UPI,1
O000741,2024-09-18 06:34:39,3387.42,UPI,1
O000742,2025-01-09 18:00:06,2621.85,NetBanking,1
O000743,2025-04-19 00:59:43,4963.13,UPI,0
O000744,2025-02-14 22:23:12,9390.6,UPI,1
O000745,2024-12-03 10:38:36,2206.86,COD,1
O000746,2025-02-25 18:07:06,1563.75,Wallet,1
O000747,2024-08-17 13:17:24,4800.67,COD,1
O000748,2024-05-03 19:44:12,2803.59,UPI,1
O000749,2024-02-21 19:52:12,7972.28,Card,1
O000750,2024-09-16 14:10:47,4684.0,UPI,1
O000751,2024-09-08 20:35:54,4552.0,COD,1
O000752,2024-02-29 17:10:31,5490.11,COD,1
O000753,2024-01-16 19:32:25,3400.21,UPI,1
O000754,2024-09-08 12:44:42,4148.93,COD,1
O000755,2024-01-24 21:28:59,6897.31,UPI,1
O000756,2024-12-11 01:58:56,1534.9,COD,1
O000757,2025-06-08 11:01:45,6669.03,COD,1
O000758,2024-10-26 13:33:59,4860.43,Wallet,1
O000759,2024-06-03 22:02:13,5098.88,Card,1
O000760,2024-10-25 00:53:45,2039.66,UPI,1
O000761,2024-05-02 13:07:43,1359.65,Card,1
O000762,2025-03-24 15:45:49,5679.27,Card,1
O000763,2025-04-17 05:01:15,7230.56,UPI,1
O000764,2025-06-27 18:29:07,4662.82,Card,1
O000765,2025-02-17 17:27:34,6116.95,COD,1
O000766,2024-11-16 23:34:58,7222.42,NetBanking,1
O000767,2024-03-27 08:07:29,4008.8,Card,1
O000768,2024-01-11 14:22:13,6023.28,NetBanking,1
O000769,2024-05-29 15:02:45,4633.54,UPI,0
O000770,2024-09-24 16:59:37,3199.32,COD,0
O000771,2024-07-01 05:15:46,5994.13,COD,1
O000772,2024-08-03 19:27:41,5724.8,UPI,1
O000773,2025-04-04 04:36:01,11253.07,UPI,1
O000774,2024-09-29 15:13:11,469.28,COD,1
O000775,2024-08-16 17:25:23,4340.23,Wallet,1
O000776,2024-11-02 14:22:06,3175.53,NetBanking,0
O000777,2024-06-30 12:02:53,5700.44,Card,1
O000778,2025-02-27 23:35:02,1059.77,UPI,1
O000779,2024-10-02 04:03:03,1734.42,COD,1
O000780,2024-06-22 21:14:51,3850.23,COD,1
O000781,2024-06-28 21:46:04,14368.49,UPI,1
O000782,2024-07-22 02:51:52,1703.04,UPI,1
O000783,2024-03-13 08:59:19,1651.75,UPI,1
O000784,2024-09-27 05:10:21,518.3,Card,1
O000785,2024-08-19 18:54:11,7073.3,Card,1
O000786,2024-12-18 15:13:29,3252.3,NetBanking,1
O000787,2024-12-04 17:37:24,7423.51,COD,1
O000788,2025-05-23 09:33:10,4363.78,UPI,1
O000789,2025-03-20 18:29:37,1986.22,Card,1
O000790,2024-04-13 05:42:22,6066.5,UPI,1
O000791,2024-12-03 14:07:49,2466.53,COD,1
O000792,2025-01-15 02:09:27,2436.72,UPI,1
O000793,2024-09-27 16:37:48,2254.2,Card,1
O000794,2025-07-27 18:52:21,1909.84,UPI,1
O000795,2024-05-30 07:04:05,5777.23,UPI,1
O000796,2025-02-08 20:14:45,1468.83,COD,1
O000797,2024-07-28 04:33:55,5899.36,UPI,1
O000798,2024-06-22 17:51:27,3789.45,Card,1
O000799,2024-02-24 21:36:18,879.31,UPI,1
O000800,2024-11-28 20:14:57,2348.02,Card,1
O000801,2024-05-29 17:47:37,1364.75,COD,1
O000802,2024-10-09 10:21:26,3803.45,COD,1
O000803,2025-07-08 18:55:22,6250.71,Card,1
O000804,2024-10-07 17:52:13,9668.08,COD,1
O000805,2025-06-04 10:28:23,2534.85,UPI,1
O000806,2024-08-10 12:44:56,2020.16,UPI,1
O000807,2024-06-25 03:09:08,4163.37,UPI,1
O000808,2025-02-23 14:34:10,5118.41,Wallet,1
O000809,2024-02-03 12:06:11,1946.1,UPI,1
O000810,2024-07-25 05:30:53,1320.85,UPI,1
O000811,2024-04-11 10:44:23,656.94,UPI,1
O000812,2025-07-02 08:32:54,1999.85,COD,1
O000813,2024-10-08 10:15:41,6237.68,UPI,1
O000814,2024-07-28 03:23:31,5995.86,NetBanking,1
O000815,2025-04-12 06:59:19,1935.74,UPI,1
O000816,2024-12-23 03:32:00,2569.1,Wallet,1
O000817,2024-01-21 20:01:11,3684.84,NetBanking,1
O000818,2025-04-03 22:02:19,8814.74,UPI,1
O000819,2024-09-08 14:42:09,6434.07,Wallet,1
O000820,2025-06-04 20:45:00,4965.0,COD,1
O000821,2025-04-26 08:46:45,2414.24,NetBanking,1
O000822,2024-11-15 08:46:05,3903.2,COD,1
O000823,2024-09-23 14:57:44,4989.91,UPI,1
O000824,2024-01-24 17:09:28,7766.34,Card,1
O000825,2024-06-20 15:11:22,4184.01,Wallet,1
O000826,2024-10-04 23:36:51,4313.3,UPI,1
O000827,2025-01-02 11:36:05,4191.32,Card,1
O000828,2024-08-06 18:12:13,4333.33,Card,1
O000829,2024-05-04 03:54:51,2267.1,UPI,1
O000830,2024-09-28 18:32:09,4879.75,UPI,1
O000831,2024-07-25 14:25:25,3325.11,COD,1
O000832,2025-01-28 21:20:49,3048.52,Card,1
O000833,2025-03-12 15:53:10,1950.8,UPI,1
O000834,2024-05-03 00:21:50,1490.13,COD,1
O000835,2024-08-24 20:23:40,872.31,COD,1
O000836,2024-01-21 22:04:21,2563.54,UPI,1
O000837,2024-10-27 08:09:24,1370.5,COD,1
O000838,2024-06-23 10:56:52,7483.38,UPI,1
O000839,2025-07-09 15:45:32,10281.05,COD,1
O000840,2024-12-10 12:14:21,1190.31,COD,1
O000841,2025-06-21 02:03:45,2497.03,UPI,1
O000842,2024-03-20 11:13:21,3359.93,NetBanking,1
O000843,2024-08-11 10:21:15,2201.96,UPI,1
O000844,2024-09-08 12:40:14,225.76,COD,1
O000845,2024-04-16 07:24:15,7650.8,Wallet,1
O000846,2025-07-07 21:29:59,911.24,UPI,1
O000847,2024-01-23 15:59:33,2990.5,UPI,0
O000848,2024-04-09 18:46:15,1826.99,UPI,1
O000849,2024-04-23 14:08:24,1420.7,UPI,1
O000850,2025-05-13 02:15:52,2222.98,Wallet,1
O000851,2024-10-21 03:40:15,1296.51,Wallet,1
O000852,2025-05-16 08:32:26,2763.36,NetBanking,1
O000853,2024-06-13 16:32:53,6430.48,COD,1
O000854,2025-03-23 11:39:11,3941.36,UPI,1
O000855,2024-08-06 05:01:43,4433.02,UPI,1
O000856,2025-02-03 01:40:01,3477.32,UPI,1
O000857,2024-03-01 10:21:11,1189.9,UPI,1
O000858,2024-07-03 09:25:54,7743.72,COD,0
O000859,2024-01-26 11:20:00,7385.42,UPI,1
O000860,2024-09-29 06:22:46,4208.86,COD,1
O000861,2024-10-29 10:34:08,2400.39,UPI,1
O000862,2024-04-29 12:35:57,3611.52,COD,1
O000863,2025-07-10 03:28:26,7752.54,UPI,1
O000864,2025-07-18 06:06:24,2579.56,COD,1
O000865,2024-08-05 02:06:24,2918.7,UPI,1
O000866,2024-12-10 20:21:23,3430.17,UPI,1
O000867,2024-04-13 08:17:00,1379.64,UPI,1
O000868,2024-04-07 12:38:23,4429.36,UPI,1
O000869,2024-11-17 06:05:17,4061.29,UPI,1
O000870,2024-09-04 02:15:59,4933.93,UPI,1
O000871,2024-10-31 15:42:27,7521.73,Card,1
O000872,2024-06-01 04:02:49,2982.84,UPI,1
O000873,2024-12-14 07:02:02,747.96,Card,1
O000874,2025-05-03 21:49:47,2638.45,COD,1
O000875,2025-06-26 11:41:29,3779.55,COD,1
O000876,2024-03-14 20:48:11,4679.53,Wallet,1
O000877,2024-07-05 12:29:02,355.98,COD,1
O000878,2024-03-01 20:24:41,2241.58,UPI,1
O000879,2024-04-16 06:42:29,1169.56,UPI,1
O000880,2025-01-22 07:14:04,6683.66,Wallet,1
O000881,2024-03-07 10:16:54,3102.89,UPI,1
O000882,2025-02-05 09:14:50,7681.21,COD,1
O000883,2024-10-16 17:13:20,96.66,Card,1
O000884,2024-05-11 21:04:45,7810.07,COD,1
O000885,2024-10-09 04:18:21,3985.65,UPI,1
O000886,2025-06-09 19:42:33,1261.53,UPI,1
O000887,2025-01-12 17:50:46,2022.8,UPI,1
O000888,2024-08-13 07:35:05,2098.84,COD,1
O000889,2025-02-21 14:20:29,2025.8,COD,1
O000890,2024-07-03 12:38:43,917.99,COD,1
O000891,2024-07-14 14:03:58,11993.71,UPI,1
O000892,2024-07-12 23:41:26,3996.71,UPI,1
O000893,2024-10-23 08:29:53,3765.63,Card,1
O000894,2024-04-13 17:20:03,3163.79,UPI,1
O000895,2025-04-17 13:42:41,2757.07,UPI,1
O000896,2024-01-20 12:52:52,216.33,UPI,1
O000897,2024-09-23 20:08:57,5204.07,UPI,1
O000898,2025-06-04 06:30:23,3038.83,Card,1
O000899,2024-04-06 22:32:53,3754.68,UPI,1
O000900,2024-11-28 03:41:56,3112.12,COD,1
O000901,2024-07-19 21:54:12,1336.58,UPI,1
O000902,2024-05-06 18:25:35,526.5,COD,1
O000903,2024-03-22 14:42:51,3689.64,NetBanking,1
O000904,2024-06-11 01:07:50,1110.84,UPI,1
O000905,2024-04-22 00:16:50,4997.3,UPI,1
O000906,2024-01-28 19:35:31,4283.51,UPI,1
O000907,2024-05-26 23:40:06,2786.36,COD,1
O000908,2025-07-25 21:27:09,819.32,COD,1
O000909,2024-04-02 21:09:13,3105.78,Card,1
O000910,2025-01-11 00:03:18,3359.42,UPI,1
O000911,2024-03-09 00:38:55,8444.18,COD,0
O000912,2024-11-03 15:53:24,1406.67,UPI,1
O000913,2025-05-14 02:33:04,2728.38,UPI,1
O000914,2024-11-21 07:54:01,588.23,COD,1
O000915,2025-05-04 14:18:36,3436.07,Card,1
O000916,2025-01-10 14:36:07,4888.96,UPI,1
O000917,2025-01-06 06:50:26,2664.78,UPI,1
O000918,2024-10-25 23:56:42,3458.32,COD,1
O000919,2025-07-24 02:03:02,9438.44,Wallet,1
O000920,2024-11-06 02:10:33,6190.98,NetBanking,1
O000921,2025-04-14 13:39:07,1990.42,UPI,1
O000922,2025-04-25 22:09:34,3177.65,COD,1
O000923,2025-05-05 06:38:53,3092.58,UPI,1
O000924,2024-03-24 10:30:29,8805.25,COD,1
O000925,2024-04-19 11:36:12,3016.08,UPI,1
O000926,2024-06-06 13:39:42,820.72,UPI,1
O000927,2024-12-02 18:24:46,9727.0,Card,1
O000928,2024-08-10 00:43:40,4886.65,COD,1
O000929,2024-12-18 11:27:43,2479.24,UPI,1
O000930,2024-04-12 07:43:40,4469.39,Wallet,1
O000931,2024-09-01 18:52:28,1374.66,COD,1
O000932,2024-04-07 15:35:24,1231.05,UPI,1
O000933,2025-05-26 09:12:30,6188.93,COD,1
O000934,2025-01-25 02:19:31,128.24,COD,1
O000935,2025-03-25 09:09:07,4163.4,UPI,0
O000936,2024-04-28 16:54:35,4306.98,Card,1
O000937,2024-12-12 01:27:14,5388.88,COD,1
O000938,2025-03-07 03:13:20,7512.19,Card,1
O000939,2025-03-17 02:21:49,3881.69,COD,1
O000940,2024-04-05 14:15:53,4895.0,COD,1
O000941,2025-07-12 10:26:22,1028.27,UPI,1
O000942,2024-07-18 04:11:30,2083.21,COD,1
O000943,2024-09-24 20:32:29,962.84,COD,1
O000944,2024-11-13 05:01:31,2514.71,UPI,1
O000945,2025-03-27 04:08:03,2106.32,COD,1
O000946,2025-01-27 16:09:24,5625.46,UPI,1
O000947,2025-06-22 04:01:47,3679.77,Wallet,0
O000948,2025-04-02 18:26:34,1187.61,Card,1
O000949,2025-03-05 04:33:25,2278.13,COD,1
O000950,2024-11-18 13:02:57,3947.08,UPI,1
O000951,2024-10-19 01:31:50,3073.03,COD,1
O000952,2025-01-01 03:34:47,2443.04,COD,1
O000953,2025-02-21 12:53:49,5081.25,Card,1
O000954,2024-12-10 04:23:07,1378.82,UPI,1
O000955,2025-04-14 11:22:21,8375.44,Wallet,1
O000956,2025-05-21 17:49:52,918.46,UPI,1
O000957,2025-05-11 12:13:14,5544.61,Wallet,1
O000958,2025-06-29 10:09:08,876.44,NetBanking,1
O000959,2025-02-01 00:13:48,2923.65,NetBanking,1
O000960,2025-01-26 01:56:42,7295.8,COD,1
O000961,2025-07-07 02:51:04,1240.96,COD,1
O000962,2024-12-09 08:58:57,2833.58,NetBanking,1
O000963,2025-01-09 21:18:48,2072.62,COD,1
O000964,2025-05-17 22:34:06,847.85,UPI,1
O000965,2025-03-24 18:21:19,3720.42,Card,1
O000966,2024-12-21 17:32:33,8239.99,UPI,1
O000967,2024-06-28 10:52:28,6572.23,COD,1
O000968,2025-06-14 04:22:33,2536.23,UPI,1
O000969,2024-04-01 23:56:05,2575.86,UPI,1
O000970,2024-06-15 06:19:10,207.38,COD,1
O000971,2025-04-11 01:11:04,1737.04,COD,1
O000972,2025-05-24 22:24:46,1437.56,UPI,1
O000973,2025-01-09 05:41:33,6947.38,UPI,1
O000974,2024-07-22 05:45:38,4369.31,UPI,1
O000975,2024-04-11 01:52:23,8223.98,Wallet,1
O000976,2024-03-21 02:45:33,1835.99,UPI,1
O000977,2024-01-23 18:13:08,4408.02,Card,1
O000978,2025-06-17 16:57:51,2270.33,UPI,1
O000979,2025-02-17 17:03:50,2217.14,Card,1
O000980,2025-04-28 12:23:24,2690.19,COD,1
O000981,2024-11-05 19:20:59,4661.38,UPI,1
O000982,2024-09-15 07:37:06,15468.86,UPI,0
O000983,2024-04-16 02:09:43,6568.1,Wallet,1
O000984,2024-10-24 15:30:09,1510.01,Card,1
O000985,2024-03-20 23:56:44,4511.94,Card,1
O000986,2024-12-14 19:17:53,3428.13,COD,1
O000987,2024-04-14 19:55:34,1574.86,UPI,1
O000988,2024-10-18 16:57:53,5863.16,UPI,1
O000989,2024-04-01 15:50:30,1353.32,UPI,1
O000990,2024-09-25 19:51:12,2946.16,UPI,1
O000991,2024-05-26 15:10:29,5254.71,COD,1
O000992,2025-01-09 11:16:57,1921.92,COD,0
O000993,2025-04-05 20:33:10,11536.6,COD,1
O000994,2024-11-05 16:55:31,1560.28,UPI,1
O000995,2024-03-28 17:13:51,9168.91,UPI,1
O000996,2024-01-25 13:50:50,4779.3,UPI,1
O000997,2025-02-24 03:51:12,2351.54,Card,1
O000998,2025-01-10 02:15:23,7450.2,Card,1
O000999,2024-06-21 09:57:25,2419.76,UPI,1
O001000,2025-06-13 03:54:59,4686.79,COD,1
O001001,2024-12-05 04:16:30,1273.38,COD,1
O001002,2024-07-21 15:49:07,664.84,COD,1
O001003,2024-07-19 11:56:04,4079.9,UPI,1
O001004,2025-01-08 10:32:49,4412.32,COD,1
O001005,2024-04-21 21:03:27,510.68,UPI,1
O001006,2025-03-17 12:31:42,2377.08,COD,1
O001007,2024-11-04 12:40:01,2387.23,UPI,1
O001008,2024-04-16 20:42:02,3947.9,COD,1
O001009,2024-08-31 17:22:45,920.26,COD,1
